Geneid	SRR9126859	SRR9126934	SRR9127010	SRR9127157	SRR9127293	SRR9127296	SRR9127369	SRR9127396
ENSMUSG00000110008.6	27	10	21	13	7	5	21	68
ENSMUSG00000073966.4	48	7	31	16	13	9	13	69
ENSMUSG00000110122.2	1	2	13	0	0	0	0	2
ENSMUSG00000110074.2	23	5	37	2	2	0	6	13
ENSMUSG00000048469.7	11	24	28	7	4	1	5	36
ENSMUSG00000109596.2	6	21	31	16	0	0	0	11
ENSMUSG00000060888.6	25	33	84	14	15	2	4	43
ENSMUSG00000110152.2	1	0	5	0	0	0	0	5
ENSMUSG00000109878.2	4	2	7	4	4	0	1	27
ENSMUSG00000073965.2	20	21	17	0	10	1	7	33
ENSMUSG00000062142.6	24	38	55	19	17	11	24	135
ENSMUSG00000073964.4	14	19	41	23	10	9	20	21
ENSMUSG00000043310.5	50	30	60	5	13	5	15	90
ENSMUSG00000073963.4	27	13	30	2	6	4	13	37
ENSMUSG00000052785.8	3	4	21	10	15	4	10	18
ENSMUSG00000045824.7	19	19	26	15	14	1	3	27
ENSMUSG00000066269.8	20	6	20	5	8	1	17	23
ENSMUSG00000073962.10	19	12	27	0	20	4	9	52
ENSMUSG00000043354.3	41	41	97	27	27	8	16	55
ENSMUSG00000045792.3	10	9	22	21	16	0	11	23
ENSMUSG00000110033.2	3	0	34	5	9	0	1	29
ENSMUSG00000110143.2	6	9	8	1	0	2	1	13
ENSMUSG00000109845.2	1	2	3	10	3	0	0	7
ENSMUSG00000073961.5	16	33	20	3	8	0	5	57
ENSMUSG00000073960.2	23	37	13	13	9	1	5	18
ENSMUSG00000073959.6	26	29	20	18	8	1	5	44
ENSMUSG00000078080.7	17	11	14	1	4	0	4	20
ENSMUSG00000066268.7	55	56	138	24	30	15	10	114
ENSMUSG00000080891.6	19	15	12	8	15	4	8	24
ENSMUSG00000082714.2	1	0	0	2	0	0	2	0
ENSMUSG00000084262.6	64	31	99	18	28	7	10	97
ENSMUSG00000083254.2	2	0	9	0	0	0	0	2
ENSMUSG00000051362.3	16	15	32	4	12	0	4	20
ENSMUSG00000084356.3	5	21	13	0	2	0	5	30
ENSMUSG00000057461.4	72	70	125	12	53	11	23	138
ENSMUSG00000073956.4	101	87	139	54	55	15	18	135
ENSMUSG00000073955.3	0	0	9	5	0	0	4	17
ENSMUSG00000073954.6	33	20	60	2	13	2	11	41
ENSMUSG00000083383.3	26	15	15	6	5	2	0	22
ENSMUSG00000057321.3	16	30	33	8	2	2	6	15
ENSMUSG00002076718.1	0	3	0	0	0	0	2	5
ENSMUSG00002076523.1	0	2	9	0	0	0	2	0
ENSMUSG00002074985.1	4	0	6	4	4	0	0	0
ENSMUSG00000073953.5	36	41	76	12	32	10	21	71
ENSMUSG00000073952.6	66	60	22	20	20	8	10	60
ENSMUSG00000073951.5	39	31	49	13	7	5	15	55
ENSMUSG00000073950.7	12	14	58	5	4	7	0	22
ENSMUSG00000045540.6	22	33	34	8	12	5	12	66
ENSMUSG00000109951.3	24	29	55	21	5	1	12	65
ENSMUSG00000082739.5	0	0	0	0	0	0	0	0
ENSMUSG00000121427.1	0	1	0	0	1	1	0	1
ENSMUSG00000059874.3	23	4	23	5	11	2	6	22
ENSMUSG00000058976.5	26	15	18	14	9	0	7	74
ENSMUSG00002076059.1	0	1	0	0	4	0	0	0
ENSMUSG00000109659.4	40	28	54	4	6	7	19	45
ENSMUSG00000073949.5	48	40	102	9	51	1	5	113
ENSMUSG00000081945.5	54	17	40	18	20	12	17	83
ENSMUSG00000073948.4	10	7	7	0	3	0	10	25
ENSMUSG00000046396.8	19	21	24	5	15	3	4	35
ENSMUSG00000045584.5	22	33	64	3	5	7	2	15
ENSMUSG00000096584.3	26	39	105	20	35	8	1	63
ENSMUSG00000094119.4	29	11	82	35	23	0	21	56
ENSMUSG00000078624.5	77	33	56	18	20	4	32	118
ENSMUSG00000073947.5	62	34	108	20	18	8	13	77
ENSMUSG00000047544.8	9	14	34	8	1	2	0	32
ENSMUSG00000073946.6	34	59	94	1	30	6	22	111
ENSMUSG00002075901.1	0	1	0	1	0	0	0	2
ENSMUSG00000073945.3	109	66	160	18	48	3	18	45
ENSMUSG00000073944.7	52	37	50	17	38	8	9	54
ENSMUSG00000045132.4	91	120	144	30	49	11	21	141
ENSMUSG00000081315.3	1	5	16	1	1	0	0	22
ENSMUSG00000050085.6	41	23	84	20	25	3	15	32
ENSMUSG00000133572.1	6	4	5	2	1	1	4	6
ENSMUSG00000099687.4	38	45	80	11	30	4	21	65
ENSMUSG00000045780.4	35	71	96	25	40	12	21	94
ENSMUSG00000073943.6	7	9	36	22	18	3	5	9
ENSMUSG00000081038.3	1	0	2	0	0	0	0	5
ENSMUSG00000082077.2	5	2	26	1	5	0	2	16
ENSMUSG00000094822.3	43	55	38	5	24	0	4	116
ENSMUSG00000135518.1	5	11	0	0	4	0	4	17
ENSMUSG00000096516.4	13	7	16	5	10	0	4	29
ENSMUSG00000047545.6	16	22	17	2	24	0	1	9
ENSMUSG00000050281.5	56	12	45	4	38	6	9	66
ENSMUSG00000058662.5	34	17	80	2	10	0	9	54
ENSMUSG00000061626.7	22	49	46	31	26	4	9	96
ENSMUSG00000047535.12	48	59	123	58	28	6	22	144
ENSMUSG00000073940.4	5765	8970	3256	5422	21757	2171	15306	7287
ENSMUSG00000121140.1	6	2	0	2	0	0	1	0
ENSMUSG00000143602.1	0	0	0	0	2	0	0	2
ENSMUSG00000052305.7	16	43	17	29	120	9	54	33
ENSMUSG00000083967.2	0	4	12	4	4	0	2	11
ENSMUSG00000083216.3	0	1	6	6	1	0	0	9
ENSMUSG00000078621.3	4	11	6	0	3	0	3	16
ENSMUSG00000052217.7	5	3	9	27	2	7	0	8
ENSMUSG00000085700.2	0	0	7	0	0	0	0	0
ENSMUSG00000052187.5	13	3	12	45	4	751	4	11
ENSMUSG00000143644.1	3	0	3	0	16	0	8	14
ENSMUSG00000058200.3	21	23	40	32	42	12	16	73
ENSMUSG00000083854.4	8	12	48	2	6	0	4	25
ENSMUSG00000063615.7	114	116	135	62	14	8	32	185
ENSMUSG00000110259.3	44	30	73	7	17	8	22	78
ENSMUSG00000042219.7	7	3	2	7	3	0	4	22
ENSMUSG00000073938.4	20	11	14	2	4	0	10	34
ENSMUSG00000109837.2	0	0	0	0	0	0	0	0
ENSMUSG00000073937.3	45	21	60	12	16	0	15	45
ENSMUSG00000080751.2	0	16	3	3	2	1	4	10
ENSMUSG00000094520.5	35	74	113	61	45	13	10	171
ENSMUSG00000082281.2	9	5	1	8	4	0	5	6
ENSMUSG00000055621.9	6	8	22	0	0	0	4	18
ENSMUSG00000084236.3	5	0	2	2	0	0	4	0
ENSMUSG00000094063.5	4	9	14	3	3	0	1	24
ENSMUSG00000109824.5	3	7	5	2	0	0	0	18
ENSMUSG00000066263.11	49	53	56	26	8	8	25	105
ENSMUSG00000066262.6	111	66	188	58	48	10	33	163
ENSMUSG00000073932.3	32	25	30	0	9	2	12	26
ENSMUSG00000049797.6	25	26	52	12	22	0	2	58
ENSMUSG00000090219.5	47	82	92	28	44	8	35	88
ENSMUSG00000110012.3	52	54	80	11	37	3	14	95
ENSMUSG00000051340.7	46	10	12	8	14	0	27	39
ENSMUSG00000073931.4	12	23	24	1	14	1	9	30
ENSMUSG00000055643.5	9	6	18	4	0	2	2	48
ENSMUSG00000051618.6	10	0	16	15	0	9	4	27
ENSMUSG00000124216.1	16	3	27	0	10	4	7	21
ENSMUSG00000051437.5	16	24	34	9	16	17	17	88
ENSMUSG00000044265.17	19	0	60	15	15	7	8	44
ENSMUSG00000083513.3	8	12	1	13	0	1	4	5
ENSMUSG00000042909.5	12	10	24	34	2	6	21	42
ENSMUSG00000044899.4	14	3	20	1	10	0	2	17
ENSMUSG00000081859.4	18	20	35	3	8	6	4	22
ENSMUSG00000125565.1	0	0	10	10	9	0	1	3
ENSMUSG00000072244.12	80	42	31	36	49	11	27	98
ENSMUSG00000109712.2	0	0	0	6	0	0	1	4
ENSMUSG00000056144.15	113	136	112	117	342	41	73	128
ENSMUSG00000111737.2	0	0	0	0	0	0	0	0
ENSMUSG00000060441.17	93	97	81	83	377	28	89	162
ENSMUSG00000088658.3	0	0	0	0	0	0	0	0
ENSMUSG00000066258.14	156	397	271	284	656	60	159	345
ENSMUSG00000087175.10	43	15	31	14	26	4	12	70
ENSMUSG00000135063.1	0	3	0	0	0	0	0	2
ENSMUSG00000090215.11	21	12	24	12	15	1	11	23
ENSMUSG00000057143.16	154	242	254	199	734	58	226	317
ENSMUSG00002074911.1	0	0	0	0	0	0	0	0
ENSMUSG00000143123.1	1	0	2	0	1	0	2	6
ENSMUSG00000143087.1	0	0	5	4	15	2	3	22
ENSMUSG00000052749.11	176	269	180	123	587	34	142	315
ENSMUSG00000078616.3	42	12	62	12	31	1	18	24
ENSMUSG00000110114.2	1	1	21	0	3	0	1	18
ENSMUSG00000030921.18	368	546	545	353	1411	102	420	487
ENSMUSG00000119845.1	0	1	4	0	1	2	0	5
ENSMUSG00000057596.14	100	204	139	84	437	43	109	172
ENSMUSG00000082154.2	5	8	3	1	3	0	0	0
ENSMUSG00000083248.2	2	3	2	0	3	2	1	7
ENSMUSG00000121294.1	14	9	19	5	8	7	15	22
ENSMUSG00000073929.14	0	0	0	0	0	0	0	0
ENSMUSG00000073928.6	5	12	19	1	7	0	2	21
ENSMUSG00000073927.7	102	158	202	36	47	25	56	167
ENSMUSG00000073926.5	28	24	49	18	27	10	21	96
ENSMUSG00000073925.6	32	7	17	12	0	0	16	30
ENSMUSG00000051182.6	12	14	23	13	7	2	16	70
ENSMUSG00000073924.6	49	42	75	20	17	1	0	68
ENSMUSG00000073923.5	11	12	19	6	8	2	2	24
ENSMUSG00000070421.5	29	6	77	8	2	1	7	32
ENSMUSG00000082084.2	10	0	4	10	0	2	1	14
ENSMUSG00000073922.3	74	106	173	16	55	8	24	119
ENSMUSG00000081694.2	0	2	4	2	0	2	0	4
ENSMUSG00000073920.5	53	70	104	31	17	6	17	83
ENSMUSG00000109821.2	7	3	14	0	1	1	8	29
ENSMUSG00000109832.2	3	10	8	6	4	4	1	21
ENSMUSG00000109806.2	14	9	9	8	16	6	10	35
ENSMUSG00000051885.8	14	7	67	8	10	0	20	30
ENSMUSG00000043073.12	13	6	2	7	21	2	0	27
ENSMUSG00000086229.4	7	10	14	2	1	0	5	9
ENSMUSG00000062369.3	9	4	5	4	2	0	3	12
ENSMUSG00000054568.8	11	25	11	9	8	2	5	35
ENSMUSG00000109641.2	9	14	12	1	8	0	3	13
ENSMUSG00000073917.3	37	69	99	9	39	8	16	88
ENSMUSG00000063582.3	21	29	34	3	6	0	2	30
ENSMUSG00000122743.1	0	2	0	0	0	0	1	6
ENSMUSG00000109734.3	17	6	3	6	7	2	4	19
ENSMUSG00000110330.2	1	7	8	7	0	0	4	0
ENSMUSG00000056782.6	34	8	89	2	9	2	5	28
ENSMUSG00000057770.6	42	28	39	1	14	2	10	72
ENSMUSG00000073916.4	28	2	48	18	15	3	12	40
ENSMUSG00000110284.2	1	0	0	0	0	0	0	18
ENSMUSG00000140389.1	3	14	13	3	0	1	1	5
ENSMUSG00000094685.3	2	0	0	0	2	0	0	1
ENSMUSG00000044705.4	66	64	85	18	51	4	26	105
ENSMUSG00000094531.4	63	91	76	31	16	8	12	88
ENSMUSG00000051172.8	56	47	78	10	17	5	6	56
ENSMUSG00000110041.2	3	13	22	4	6	0	0	12
ENSMUSG00000109671.2	11	18	4	0	11	2	6	23
ENSMUSG00000096773.5	16	29	36	8	19	3	6	33
ENSMUSG00000073915.6	15	44	77	18	18	4	19	33
ENSMUSG00000073914.3	26	27	43	10	14	0	5	37
ENSMUSG00000109676.2	0	2	4	2	0	0	1	10
ENSMUSG00000073913.3	20	6	16	3	8	2	16	18
ENSMUSG00000109972.2	7	2	4	1	2	1	3	17
ENSMUSG00000110293.2	13	8	24	2	6	0	1	17
ENSMUSG00000096029.5	67	49	129	26	23	11	25	94
ENSMUSG00000041885.6	13	5	16	1	9	1	1	11
ENSMUSG00000110117.2	5	4	7	5	8	7	2	16
ENSMUSG00000109742.2	4	11	16	2	3	0	3	16
ENSMUSG00000095248.4	51	34	74	21	22	2	20	70
ENSMUSG00000059768.9	2	7	14	0	8	0	2	6
ENSMUSG00000044120.6	33	18	27	15	18	7	22	46
ENSMUSG00000109918.2	0	1	1	0	1	0	2	6
ENSMUSG00000047225.9	28	13	47	40	7	4	12	47
ENSMUSG00000047794.7	19	19	24	10	11	1	5	45
ENSMUSG00000048425.4	58	23	38	10	6	11	13	54
ENSMUSG00000121296.1	2	0	9	1	0	0	1	4
ENSMUSG00000073908.7	0	0	0	0	0	0	0	0
ENSMUSG00000073909.3	8	1	3	6	1	0	0	10
ENSMUSG00000073907.4	85	38	85	33	11	12	31	80
ENSMUSG00000110265.2	2	2	16	2	5	1	2	13
ENSMUSG00000050266.7	15	23	10	4	4	2	4	24
ENSMUSG00000043948.3	48	8	19	14	8	1	6	8
ENSMUSG00000073906.4	4	8	2	0	2	0	0	7
ENSMUSG00000044465.20	478	1190	661	668	1739	213	494	907
ENSMUSG00000078611.4	0	0	0	0	0	0	0	0
ENSMUSG00000110366.3	12	4	6	3	8	0	4	2
ENSMUSG00000030897.6	10	6	21	16	12	1	6	16
ENSMUSG00000126552.1	4	0	21	2	0	2	0	1
ENSMUSG00000109609.2	0	2	0	0	2	1	2	3
ENSMUSG00000030898.16	25	10	2	8	1	3	4	18
ENSMUSG00000037060.4	120	397	265	359	219	66	247	199
ENSMUSG00000124079.1	8	32	14	9	6	0	0	9
ENSMUSG00000109735.2	1	2	0	2	3	0	1	5
ENSMUSG00000132673.1	4	7	5	4	1	0	0	11
ENSMUSG00000037049.10	321	1050	455	620	1642	260	700	743
ENSMUSG00000037032.18	136	512	258	262	306	118	295	245
ENSMUSG00000134513.1	6	10	6	6	3	0	1	4
ENSMUSG00000030895.10	9	3	34	7	7	79	5	62
ENSMUSG00000036989.17	178	608	462	426	490	157	384	403
ENSMUSG00000110077.2	32	25	8	12	11	4	16	29
ENSMUSG00000030881.16	158	398	310	483	513	136	358	319
ENSMUSG00000089847.9	66	150	106	63	233	24	94	128
ENSMUSG00000110234.3	5	7	0	0	1	0	4	4
ENSMUSG00000064897.3	0	0	0	0	0	0	0	0
ENSMUSG00000030882.20	137	89	143	75	72	18	59	162
ENSMUSG00000081911.2	10	5	3	1	10	0	2	4
ENSMUSG00000122062.1	2	8	11	22	12	7	9	34
ENSMUSG00000030888.15	142	306	226	218	712	71	236	267
ENSMUSG00000030890.17	4	19	13	8	23	1	16	6
ENSMUSG00000043866.12	274	745	354	433	1010	139	454	437
ENSMUSG00000030894.6	787	2077	1037	1144	3573	337	1253	1315
ENSMUSG00000036862.16	120	159	222	274	132	59	265	149
ENSMUSG00000121844.2	12	2	3	4	4	0	1	5
ENSMUSG00000030879.11	249	784	370	440	948	137	498	516
ENSMUSG00000129707.1	1	6	1	3	0	0	0	0
ENSMUSG00000129666.1	3	1	19	6	5	2	0	22
ENSMUSG00000109685.2	18	2	20	4	9	0	2	11
ENSMUSG00000086513.4	35	47	115	14	23	2	33	76
ENSMUSG00000086414.4	1	0	1	0	0	0	3	2
ENSMUSG00000110141.2	3	4	18	0	12	0	1	5
ENSMUSG00000078606.9	45	24	20	13	107	1	15	30
ENSMUSG00000093378.3	0	0	0	0	0	1	0	0
ENSMUSG00000099241.3	1	0	0	0	14	0	3	0
ENSMUSG00000099276.2	2	2	3	0	0	0	1	4
ENSMUSG00000095649.4	35	50	68	12	18	8	13	86
ENSMUSG00000098426.2	2	0	0	0	0	2	0	3
ENSMUSG00000125377.1	0	0	0	0	0	0	0	0
ENSMUSG00000098987.2	3	2	5	6	9	0	10	7
ENSMUSG00000045868.13	28	42	23	28	117	19	14	43
ENSMUSG00000125995.1	1	0	0	0	0	0	0	0
ENSMUSG00000098934.2	1	0	0	0	0	0	0	0
ENSMUSG00000143224.1	35	29	45	16	9	3	5	125
ENSMUSG00000098945.2	2	8	4	0	0	0	1	10
ENSMUSG00000095457.4	27	62	60	24	26	8	16	100
ENSMUSG00000053541.4	115	229	223	181	400	31	160	220
ENSMUSG00000126908.1	1	4	0	0	9	1	2	4
ENSMUSG00000077777.3	0	0	0	0	0	0	1	3
ENSMUSG00000133723.1	54	52	70	26	117	2	16	80
ENSMUSG00000121501.1	0	9	5	7	14	0	4	3
ENSMUSG00000063286.10	113	162	115	95	606	23	50	230
ENSMUSG00000120115.2	91	164	146	90	432	19	80	182
ENSMUSG00000073902.6	195	287	283	150	902	61	134	369
ENSMUSG00000051680.4	40	36	86	13	29	8	7	81
ENSMUSG00000064223.5	38	54	66	20	16	7	17	81
ENSMUSG00000109011.2	0	0	0	0	0	0	0	0
ENSMUSG00000108948.4	68	67	67	31	17	1	13	75
ENSMUSG00000109365.3	8	3	42	4	19	1	1	41
ENSMUSG00000051591.5	18	3	23	1	6	0	2	27
ENSMUSG00000109861.3	15	21	24	13	4	2	2	32
ENSMUSG00000059087.5	45	41	67	21	22	18	19	64
ENSMUSG00000096714.3	31	72	56	18	15	1	22	97
ENSMUSG00000094493.3	29	34	20	9	13	0	14	44
ENSMUSG00000036744.14	79	78	125	45	41	9	22	158
ENSMUSG00000056863.6	7	6	30	7	0	0	6	12
ENSMUSG00000073901.5	17	18	40	10	17	4	6	48
ENSMUSG00000073900.6	73	92	134	37	47	4	24	137
ENSMUSG00000109058.4	30	38	47	11	5	11	12	82
ENSMUSG00000109354.3	41	17	78	9	21	4	23	40
ENSMUSG00000069390.6	26	9	35	4	12	0	5	44
ENSMUSG00000073899.4	23	9	30	3	0	0	3	24
ENSMUSG00000062553.5	30	38	51	27	21	3	9	53
ENSMUSG00000045581.8	12	13	20	2	6	2	2	21
ENSMUSG00000108933.2	11	17	4	0	9	2	5	7
ENSMUSG00000036647.6	142	116	216	37	38	19	28	182
ENSMUSG00000045013.8	28	35	145	43	27	16	12	69
ENSMUSG00000109246.3	10	4	4	7	8	0	6	18
ENSMUSG00000070417.7	38	21	34	4	17	2	4	52
ENSMUSG00000073898.4	100	93	154	40	78	15	57	160
ENSMUSG00000108862.2	0	0	3	8	0	0	0	1
ENSMUSG00000049674.8	45	29	110	17	26	5	8	101
ENSMUSG00000109391.2	0	0	0	0	0	0	0	0
ENSMUSG00000073897.6	87	37	53	26	30	5	24	77
ENSMUSG00000062987.7	13	46	63	10	7	3	16	69
ENSMUSG00000110209.2	0	0	0	0	0	0	0	0
ENSMUSG00000060503.7	36	52	71	8	40	3	38	74
ENSMUSG00000073896.6	58	43	135	34	19	4	14	103
ENSMUSG00000016626.11	38	18	60	9	13	6	22	67
ENSMUSG00000086261.2	12	0	15	4	8	1	1	20
ENSMUSG00000073894.2	4	4	3	2	7	0	0	2
ENSMUSG00000137400.1	9	4	11	0	7	3	2	13
ENSMUSG00000057215.8	27	44	69	27	11	3	14	83
ENSMUSG00000137358.1	4	2	15	3	5	0	4	18
ENSMUSG00002075862.1	0	0	0	0	0	0	0	0
ENSMUSG00000109078.2	10	3	0	0	2	0	8	5
ENSMUSG00000062542.12	24	102	179	97	27	46	131	65
ENSMUSG00000051041.9	37	57	75	54	21	28	73	17
ENSMUSG00000109374.2	4	6	6	0	0	2	1	8
ENSMUSG00000036528.17	269	443	485	603	387	148	505	456
ENSMUSG00000049740.3	14	21	27	1	4	1	2	19
ENSMUSG00000048065.9	14	8	14	4	16	4	9	29
ENSMUSG00000109402.2	10	9	9	0	3	3	7	18
ENSMUSG00000048236.9	18	10	27	18	8	0	2	59
ENSMUSG00000066242.4	23	5	10	10	6	0	9	16
ENSMUSG00000109192.3	4	17	25	3	4	0	6	13
ENSMUSG00000095910.3	22	31	118	6	29	6	2	65
ENSMUSG00000108863.3	1	3	9	2	2	1	5	4
ENSMUSG00000109542.3	37	39	55	16	24	7	3	38
ENSMUSG00000109788.2	4	0	1	4	1	0	0	4
ENSMUSG00000066245.6	7	4	15	0	14	0	4	15
ENSMUSG00000073893.7	58	109	66	7	36	23	23	84
ENSMUSG00000095212.5	26	17	67	0	19	2	9	50
ENSMUSG00000108892.2	2	7	0	1	4	0	6	17
ENSMUSG00000094197.2	0	3	11	2	0	0	0	4
ENSMUSG00000095301.3	30	18	48	0	5	11	6	31
ENSMUSG00000096151.3	23	57	51	39	21	2	20	62
ENSMUSG00000108844.2	0	11	1	4	3	0	2	13
ENSMUSG00000094426.4	27	42	42	6	26	6	16	49
ENSMUSG00000043855.8	19	29	55	19	19	1	11	80
ENSMUSG00000063120.7	9	23	49	13	11	1	0	41
ENSMUSG00000054236.7	31	117	65	10	48	5	13	134
ENSMUSG00000109670.2	0	0	0	0	0	0	0	0
ENSMUSG00000059031.4	35	28	24	12	21	9	11	71
ENSMUSG00000109484.2	0	0	0	0	0	0	0	0
ENSMUSG00000078118.6	29	48	28	10	16	4	2	47
ENSMUSG00002075659.1	1	0	0	0	0	0	0	0
ENSMUSG00000110171.3	39	29	78	37	36	9	0	66
ENSMUSG00000108995.2	20	16	21	9	10	0	2	27
ENSMUSG00000096068.2	3	17	1	4	3	1	13	4
ENSMUSG00000128290.1	8	1	8	0	11	2	2	22
ENSMUSG00000108916.2	5	8	17	10	3	1	3	23
ENSMUSG00000095929.3	43	72	50	6	28	0	7	108
ENSMUSG00000096465.4	40	37	83	12	39	8	4	101
ENSMUSG00000109174.2	4	17	7	2	0	1	0	25
ENSMUSG00000109639.2	30	24	48	9	13	0	3	36
ENSMUSG00000109884.4	11	30	25	4	4	2	15	31
ENSMUSG00000109004.2	12	0	0	0	0	0	0	10
ENSMUSG00000094612.4	38	43	53	12	18	10	17	31
ENSMUSG00000109497.2	1	0	12	5	2	2	2	9
ENSMUSG00000093980.2	17	25	44	4	11	2	9	26
ENSMUSG00000109631.2	5	18	11	0	12	2	4	36
ENSMUSG00000109934.2	0	3	1	0	0	0	0	4
ENSMUSG00000110253.3	36	28	56	20	11	16	10	60
ENSMUSG00000109426.3	1	8	30	2	2	2	0	38
ENSMUSG00000095239.5	28	28	41	26	8	7	3	75
ENSMUSG00000109081.2	0	2	2	0	0	0	0	11
ENSMUSG00000096679.4	15	40	86	5	30	10	17	27
ENSMUSG00000109213.3	12	4	16	2	4	0	1	7
ENSMUSG00000108939.3	22	5	37	6	12	0	1	34
ENSMUSG00000110204.2	22	37	34	9	7	2	3	27
ENSMUSG00000058014.5	50	31	87	16	24	6	6	45
ENSMUSG00000109250.2	6	3	31	2	12	6	3	29
ENSMUSG00000060759.5	14	4	24	4	2	1	2	6
ENSMUSG00000060105.3	3	2	18	3	4	1	4	11
ENSMUSG00000109306.2	1	3	4	1	0	2	0	5
ENSMUSG00000108837.2	5	3	0	0	4	3	0	6
ENSMUSG00000108998.3	8	8	11	3	5	0	3	15
ENSMUSG00000109471.2	12	9	16	6	1	2	24	22
ENSMUSG00000058244.5	38	76	103	15	25	5	9	70
ENSMUSG00000061000.2	2	16	7	6	4	0	4	14
ENSMUSG00000063764.3	1	0	22	1	2	3	12	26
ENSMUSG00000049280.5	34	53	51	14	31	16	15	72
ENSMUSG00000096209.5	19	54	42	11	26	2	12	45
ENSMUSG00000109070.3	10	0	4	0	5	0	1	7
ENSMUSG00000056946.5	2	7	9	0	3	0	0	3
ENSMUSG00000051200.4	8	7	10	8	1	4	6	20
ENSMUSG00000109207.2	0	0	2	0	0	0	0	0
ENSMUSG00000066241.3	3	2	5	5	2	6	4	15
ENSMUSG00000109406.3	0	0	0	0	0	0	0	3
ENSMUSG00000062434.3	7	8	28	10	3	1	7	40
ENSMUSG00000109553.2	15	17	9	4	4	3	11	43
ENSMUSG00000066240.4	12	1	35	35	15	0	4	41
ENSMUSG00000046431.3	36	56	48	26	17	4	14	101
ENSMUSG00000066239.3	2	1	0	4	2	0	2	2
ENSMUSG00000049709.5	27	90	72	28	60	6	40	70
ENSMUSG00000031029.7	879	2498	1109	1377	4106	452	1498	1481
ENSMUSG00000031028.15	65	144	104	101	70	23	133	135
ENSMUSG00000135800.1	2	0	0	0	2	0	0	7
ENSMUSG00000138186.1	8	5	0	0	0	0	2	12
ENSMUSG00000132074.1	3	0	0	0	0	0	0	5
ENSMUSG00000134167.1	1	0	3	0	1	0	0	0
ENSMUSG00000048330.15	98	62	242	62	85	17	69	194
ENSMUSG00000118906.1	0	0	2	0	0	0	0	5
ENSMUSG00000136008.1	14	13	25	14	2	0	5	29
ENSMUSG00000036111.9	20	78	45	29	118	24	45	59
ENSMUSG00000109107.3	15	0	9	2	0	0	0	1
ENSMUSG00000109001.3	3	9	12	1	5	0	0	2
ENSMUSG00000140828.1	3	0	9	4	0	2	0	7
ENSMUSG00000031027.16	35	11	21	17	8	9	13	54
ENSMUSG00000081370.2	11	11	6	0	0	1	10	21
ENSMUSG00000085407.4	13	13	15	3	7	0	7	13
ENSMUSG00000031026.16	68	61	105	62	46	4	24	106
ENSMUSG00000122585.1	0	0	9	2	0	0	0	1
ENSMUSG00000120894.2	2	0	2	9	0	0	0	2
ENSMUSG00000046364.15	266	793	381	435	961	130	493	388
ENSMUSG00000065016.3	0	0	0	0	0	0	0	0
ENSMUSG00002074947.1	0	0	1	0	3	0	1	0
ENSMUSG00000077575.3	0	1	6	1	3	0	0	1
ENSMUSG00000031024.14	302	634	365	488	960	167	490	620
ENSMUSG00000132631.1	17	12	13	6	16	4	2	21
ENSMUSG00000109499.2	2	0	12	7	1	1	0	7
ENSMUSG00000031023.6	107	287	120	154	393	39	133	175
ENSMUSG00000031022.16	19	11	21	14	3	2	0	33
ENSMUSG00000035951.3	3	2	17	2	15	1	2	8
ENSMUSG00000031021.14	302	828	423	535	1654	138	427	550
ENSMUSG00000134175.1	2	3	5	5	7	0	0	15
ENSMUSG00000121788.2	24	60	23	13	57	5	10	37
ENSMUSG00000109147.4	0	0	0	0	0	0	0	0
ENSMUSG00000034825.15	78	111	62	63	158	16	92	170
ENSMUSG00000119024.1	1	1	0	0	2	0	0	3
ENSMUSG00000007279.15	56	76	41	71	25	21	43	62
ENSMUSG00000134918.1	6	0	0	2	2	1	0	9
ENSMUSG00000035901.15	738	1654	954	776	2203	246	1029	1092
ENSMUSG00000047554.15	178	437	276	238	640	59	254	357
ENSMUSG00002075706.1	2	0	3	0	0	0	0	4
ENSMUSG00000101585.9	46	47	60	16	76	4	21	59
ENSMUSG00000127971.1	2	1	8	0	0	0	0	8
ENSMUSG00000065389.3	0	0	0	0	0	0	0	0
ENSMUSG00000066232.5	406	965	776	430	1385	223	668	936
ENSMUSG00000064600.3	0	0	0	0	2	2	4	0
ENSMUSG00000064451.3	6	12	4	8	9	5	3	9
ENSMUSG00000140094.1	1	5	0	0	2	0	0	1
ENSMUSG00000073867.3	15	40	33	38	20	10	24	38
ENSMUSG00000140136.1	0	0	0	0	0	0	0	0
ENSMUSG00000061079.15	233	356	186	208	762	56	195	307
ENSMUSG00000122709.1	6	0	0	6	3	0	4	17
ENSMUSG00000109904.2	32	39	37	54	134	13	41	92
ENSMUSG00000031016.10	271	566	413	396	1290	130	353	440
ENSMUSG00000129285.1	15	12	0	5	5	1	7	33
ENSMUSG00000129326.1	0	0	0	0	0	0	0	0
ENSMUSG00000140892.1	11	20	0	0	29	0	0	2
ENSMUSG00000133159.1	2	3	10	0	9	0	3	7
ENSMUSG00000133201.1	5	0	7	0	0	0	0	2
ENSMUSG00000031015.9	655	1689	932	844	2287	254	916	1092
ENSMUSG00000109799.2	8	12	31	7	10	0	12	15
ENSMUSG00000110102.2	0	0	0	0	0	2	0	6
ENSMUSG00000038371.16	399	830	603	445	719	105	468	695
ENSMUSG00000091117.2	1	4	0	0	2	0	10	12
ENSMUSG00000090855.2	7	13	13	0	11	0	11	9
ENSMUSG00000060777.5	2	1	4	5	3	0	0	13
