Geneid	SRR9126859	SRR9126934	SRR9127010	SRR9127157	SRR9127293	SRR9127296	SRR9127369	SRR9127396
ENSMUSG00000111507.2	4	7	13	1	8	1	3	20
ENSMUSG00000135651.1	15	5	16	7	9	2	1	8
ENSMUSG00000110872.2	1	1	5	3	4	0	0	7
ENSMUSG00000134499.1	3	0	0	1	0	0	0	2
ENSMUSG00000111680.2	0	0	0	3	0	0	0	3
ENSMUSG00002075645.1	0	0	0	0	0	0	0	0
ENSMUSG00000111866.2	0	0	2	0	4	0	0	9
ENSMUSG00000129441.1	4	6	4	3	4	0	7	8
ENSMUSG00000111751.2	7	4	5	0	1	0	5	4
ENSMUSG00000066809.2	1	1	1	2	1	0	1	3
ENSMUSG00000008429.9	287	672	446	384	1135	136	434	580
ENSMUSG00000100002.5	66	51	136	39	84	25	44	144
ENSMUSG00000124421.1	11	7	10	9	4	4	2	27
ENSMUSG00000111459.2	0	2	0	2	0	0	0	6
ENSMUSG00000120169.2	11	0	17	3	9	2	6	17
ENSMUSG00000126381.1	0	0	0	0	0	0	0	0
ENSMUSG00000001833.18	561	1290	783	750	2092	318	843	983
ENSMUSG00000111004.2	2	0	7	0	0	1	1	0
ENSMUSG00000126260.1	10	0	3	10	1	1	4	13
ENSMUSG00000111558.2	1	0	2	1	0	1	3	5
ENSMUSG00000126300.1	3	0	1	4	0	0	1	4
ENSMUSG00000111600.2	4	6	11	0	4	0	0	5
ENSMUSG00000036611.6	133	285	114	93	448	22	111	353
ENSMUSG00000088876.4	0	2	0	0	0	0	0	4
ENSMUSG00000077697.3	0	0	0	0	0	0	0	0
ENSMUSG00000110857.2	0	1	0	0	0	0	0	2
ENSMUSG00000111416.2	0	0	6	0	0	0	0	0
ENSMUSG00000111760.2	0	4	0	1	0	0	0	0
ENSMUSG00002075050.1	1	0	0	0	0	0	0	0
ENSMUSG00000110866.2	5	0	0	0	2	0	0	1
ENSMUSG00000139629.1	0	1	6	1	0	1	0	15
ENSMUSG00000111240.2	3	10	16	7	6	1	0	21
ENSMUSG00000111238.2	11	11	30	6	3	2	12	43
ENSMUSG00000111124.2	0	0	0	2	0	0	2	5
ENSMUSG00000111066.3	9	9	4	1	5	0	5	6
ENSMUSG00000110901.3	3	5	2	2	2	0	6	8
ENSMUSG00000045994.18	5	7	10	9	9	1	3	11
ENSMUSG00000036395.16	75	95	56	26	36	2	18	112
ENSMUSG00000031966.8	14	15	24	6	3	1	6	29
ENSMUSG00000129563.1	0	0	0	5	0	0	0	8
ENSMUSG00000079644.3	25	14	31	16	18	2	8	37
ENSMUSG00000111151.2	8	16	27	6	4	1	2	20
ENSMUSG00000031969.17	82	293	144	140	348	36	141	235
ENSMUSG00000035443.11	50	120	74	59	195	20	67	91
ENSMUSG00000031988.11	188	471	334	302	843	118	313	348
ENSMUSG00000111505.2	11	13	14	22	2	0	23	44
ENSMUSG00000035024.18	287	608	348	343	1467	130	504	667
ENSMUSG00000031990.16	22	78	51	55	28	14	64	51
ENSMUSG00000111390.2	15	17	24	11	15	3	10	28
ENSMUSG00000135844.1	1	0	0	0	0	0	0	0
ENSMUSG00000110836.3	18	0	21	4	6	1	5	16
ENSMUSG00000123155.1	6	9	12	2	3	1	0	13
ENSMUSG00000141579.1	1	0	0	0	3	0	0	0
ENSMUSG00000111387.3	3	0	6	0	0	0	0	4
ENSMUSG00000034275.20	59	34	73	39	34	5	23	66
ENSMUSG00000123259.1	0	1	0	1	0	0	0	1
ENSMUSG00000142190.1	0	0	0	0	0	0	0	0
ENSMUSG00000110920.2	1	1	4	0	2	0	0	4
ENSMUSG00000135806.1	0	2	0	2	0	1	0	0
ENSMUSG00000031991.11	9	4	7	1	1	2	0	8
ENSMUSG00000126981.1	3	12	6	2	2	0	2	3
ENSMUSG00000143579.1	2	0	12	0	0	0	0	1
ENSMUSG00000134400.1	1	1	3	2	1	0	0	0
ENSMUSG00000111694.3	0	0	0	0	0	0	0	5
ENSMUSG00000110892.2	6	8	3	5	1	3	4	6
ENSMUSG00000110745.2	0	2	4	0	2	0	0	1
ENSMUSG00000110851.2	4	0	0	1	1	3	0	4
ENSMUSG00000133857.1	3	12	7	2	1	0	0	19
ENSMUSG00000131646.1	9	5	13	8	0	2	1	18
ENSMUSG00000062257.14	54	49	94	24	28	8	51	102
ENSMUSG00000130708.1	2	1	0	0	1	0	0	4
ENSMUSG00000087531.8	3	0	0	0	0	0	0	1
ENSMUSG00002075756.1	0	0	0	0	0	0	1	4
ENSMUSG00000110741.2	1	10	6	4	14	0	4	19
ENSMUSG00000059974.11	27	14	60	14	16	6	11	55
ENSMUSG00000085449.2	3	19	7	5	3	4	4	9
ENSMUSG00000133771.1	5	0	0	0	0	0	0	1
ENSMUSG00000132259.1	1	0	1	1	0	0	0	0
ENSMUSG00000085638.2	0	1	5	0	3	0	1	2
ENSMUSG00000139142.1	1	0	0	0	0	0	0	3
ENSMUSG00000132939.1	0	0	0	0	0	0	0	2
ENSMUSG00000111175.2	1	1	4	0	2	0	3	3
ENSMUSG00000135972.1	4	0	3	0	1	0	1	10
ENSMUSG00000111304.2	0	2	3	1	0	0	2	3
ENSMUSG00000119318.1	0	0	0	0	0	0	0	2
ENSMUSG00000111109.3	1	5	0	0	5	2	2	17
ENSMUSG00000031993.8	125	283	239	198	458	49	198	258
ENSMUSG00000126983.1	2	4	1	0	0	0	0	8
ENSMUSG00000111260.2	1	0	7	0	0	0	0	4
ENSMUSG00000111438.2	13	11	2	4	5	0	4	18
ENSMUSG00000137244.1	4	0	2	3	0	0	2	0
ENSMUSG00000111413.3	10	0	11	2	0	0	4	13
ENSMUSG00000111867.4	32	14	37	13	6	5	4	41
ENSMUSG00000111249.2	2	6	0	4	2	0	0	2
ENSMUSG00000132985.1	14	4	19	1	3	0	3	8
ENSMUSG00000132651.1	2	3	0	0	1	0	1	5
ENSMUSG00000141264.1	8	1	8	1	2	0	2	6
ENSMUSG00000033453.9	47	67	93	61	51	29	61	94
ENSMUSG00000139679.1	15	2	13	2	1	0	0	5
ENSMUSG00000031994.14	31	51	16	18	5	3	25	22
ENSMUSG00000111673.3	31	32	28	26	21	7	20	56
ENSMUSG00000142896.1	3	0	4	4	0	0	0	2
ENSMUSG00000047412.17	127	327	155	127	465	24	195	261
ENSMUSG00000097701.3	0	0	0	1	0	0	0	1
ENSMUSG00000142754.1	0	1	1	0	1	0	0	2
ENSMUSG00000031995.10	38	60	34	24	69	8	26	71
ENSMUSG00000081343.2	0	0	0	3	0	0	4	0
ENSMUSG00000031996.18	992	3066	1305	1437	4544	508	1638	2322
ENSMUSG00000136632.1	0	0	2	0	0	0	0	0
ENSMUSG00000140765.1	7	6	25	5	9	0	3	13
ENSMUSG00000134345.1	5	4	4	3	4	2	2	4
ENSMUSG00000091003.3	0	0	0	0	0	0	0	0
ENSMUSG00000111246.2	24	2	11	10	5	1	2	11
ENSMUSG00000042496.19	73	112	95	69	124	20	76	121
ENSMUSG00000131201.1	9	6	2	0	22	2	3	1
ENSMUSG00000131174.1	1	4	2	7	3	0	0	2
ENSMUSG00000130723.1	1	0	7	2	0	0	0	2
ENSMUSG00000042185.15	151	278	211	146	465	50	140	293
ENSMUSG00000041737.9	23	111	36	9	53	3	14	84
ENSMUSG00000111548.2	0	1	10	0	1	0	5	13
ENSMUSG00000111468.2	2	1	0	0	0	0	0	0
ENSMUSG00000111655.3	5	3	6	0	0	0	4	2
ENSMUSG00000111853.3	6	17	1	5	2	0	1	16
ENSMUSG00000110952.2	0	0	1	2	0	0	0	0
ENSMUSG00000143000.1	1	8	2	0	4	0	4	13
ENSMUSG00000111153.2	4	1	5	3	1	2	0	3
ENSMUSG00000141652.1	0	1	1	0	0	0	0	4
ENSMUSG00000132603.1	3	0	10	7	1	0	2	17
ENSMUSG00000110853.2	2	0	4	0	2	0	6	2
ENSMUSG00000110778.2	3	0	0	0	1	0	0	2
ENSMUSG00000032033.12	4	2	5	2	1	1	5	8
ENSMUSG00000141591.1	8	3	14	3	1	0	1	14
ENSMUSG00000110813.3	7	3	12	7	4	1	5	11
ENSMUSG00000111771.3	16	14	11	6	9	0	0	10
ENSMUSG00000091639.3	2	1	0	0	2	0	4	0
ENSMUSG00000111166.2	0	0	0	0	0	0	0	0
ENSMUSG00000122849.1	1	1	0	0	1	0	0	18
ENSMUSG00000123022.1	1	0	1	0	4	0	0	0
ENSMUSG00000122812.1	1	0	0	0	0	0	0	3
ENSMUSG00000110845.2	0	0	0	0	0	0	0	0
ENSMUSG00002075908.1	1	4	2	0	0	0	0	2
ENSMUSG00000122896.1	2	0	0	0	0	0	0	0
ENSMUSG00000110840.2	0	0	0	0	0	0	0	0
ENSMUSG00000122937.1	7	14	9	7	4	3	7	13
ENSMUSG00000041444.15	90	69	136	69	53	19	65	148
ENSMUSG00000122983.1	9	0	11	1	5	1	5	6
ENSMUSG00000111382.2	1	5	1	0	1	0	0	0
ENSMUSG00000135177.1	0	0	4	0	0	1	1	0
ENSMUSG00000136845.1	4	1	1	0	0	0	0	0
ENSMUSG00000032034.7	124	114	94	66	496	23	89	135
ENSMUSG00000111056.3	10	3	14	6	13	0	0	8
ENSMUSG00000041248.10	11	4	13	5	11	0	5	18
ENSMUSG00000016087.14	359	751	360	406	1853	167	550	701
ENSMUSG00000064492.3	1	1	3	2	5	1	5	0
ENSMUSG00000103151.2	30	12	18	4	28	2	25	23
ENSMUSG00000102352.2	34	27	26	34	53	4	13	31
ENSMUSG00000098645.3	9	17	24	14	19	1	13	9
ENSMUSG00000102153.2	29	59	39	57	112	8	50	71
ENSMUSG00000102850.2	19	11	9	14	23	4	19	18
ENSMUSG00000135698.1	7	6	2	0	2	1	5	1
ENSMUSG00000110844.3	17	3	21	3	8	1	2	3
ENSMUSG00000124236.1	1	0	0	0	1	0	0	2
ENSMUSG00000098796.3	0	0	1	1	1	0	0	0
ENSMUSG00000137236.1	7	16	3	2	3	0	6	20
ENSMUSG00000032035.17	717	1775	1101	826	2724	322	1057	1422
ENSMUSG00000137274.1	1	3	0	0	0	0	0	0
ENSMUSG00000098843.2	0	5	7	1	2	0	3	4
ENSMUSG00000142440.1	6	2	11	1	2	0	4	13
ENSMUSG00000099148.3	0	11	7	2	8	2	7	7
ENSMUSG00000142479.1	0	0	5	0	3	0	0	1
ENSMUSG00000102467.2	0	0	0	0	0	0	0	0
ENSMUSG00000135896.1	13	4	5	6	0	1	1	8
ENSMUSG00000135834.1	5	10	23	9	9	1	0	21
ENSMUSG00000099025.3	11	6	16	5	2	1	2	25
ENSMUSG00000102184.2	0	5	1	0	7	1	5	10
ENSMUSG00000098519.3	2	11	26	1	4	0	0	15
ENSMUSG00000111645.3	22	22	28	12	8	0	13	32
ENSMUSG00000102712.2	0	0	0	0	0	0	0	0
ENSMUSG00000139370.1	3	0	2	1	0	0	0	4
ENSMUSG00000111878.2	0	3	1	0	5	0	2	19
ENSMUSG00000133405.1	3	9	11	0	1	0	5	16
ENSMUSG00000111276.2	6	17	10	0	12	0	5	2
ENSMUSG00000125570.1	0	0	0	0	0	0	0	4
ENSMUSG00000125527.1	4	6	11	1	0	0	8	22
ENSMUSG00000079884.7	3	10	2	8	32	1	12	10
ENSMUSG00000111265.2	1	1	0	0	3	0	0	2
ENSMUSG00000110771.3	5	2	4	0	3	1	0	7
ENSMUSG00000088905.3	0	0	1	0	0	0	0	4
ENSMUSG00000099256.2	4	0	0	0	0	0	0	0
ENSMUSG00000098358.3	7	3	6	0	0	0	0	9
ENSMUSG00000098758.3	10	1	18	0	0	0	0	30
ENSMUSG00000143343.1	1	4	3	0	2	0	2	13
ENSMUSG00000098909.2	0	2	0	0	0	0	1	2
ENSMUSG00000130405.1	10	1	5	0	5	0	2	6
ENSMUSG00000110925.2	3	7	5	6	3	0	1	11
ENSMUSG00000032036.16	34	13	50	11	24	2	10	22
ENSMUSG00000103552.2	0	1	4	1	0	0	0	0
ENSMUSG00000140270.1	6	3	7	2	2	2	2	9
ENSMUSG00000137557.1	4	10	2	2	1	0	1	7
ENSMUSG00000133902.1	3	0	2	5	0	0	1	2
ENSMUSG00000135352.1	1	0	5	0	2	0	0	8
ENSMUSG00000053889.6	9	11	28	2	7	1	3	23
ENSMUSG00002075887.1	0	0	0	0	0	0	0	0
ENSMUSG00000032038.8	113	206	146	140	502	46	136	216
ENSMUSG00000137685.1	3	2	1	1	1	0	1	7
ENSMUSG00000070315.15	56	25	38	38	101	12	35	51
ENSMUSG00000032040.16	48	140	47	69	274	17	75	78
ENSMUSG00000119783.1	3	0	3	0	0	1	0	7
ENSMUSG00000137767.1	2	8	4	2	10	0	6	1
ENSMUSG00000137722.1	3	2	0	0	1	0	0	0
ENSMUSG00000032041.16	89	183	126	92	410	34	105	193
ENSMUSG00000110774.2	2	0	0	0	7	3	1	16
ENSMUSG00000032042.12	361	1228	548	631	1586	210	749	779
ENSMUSG00000039048.16	143	295	123	161	565	60	178	241
ENSMUSG00000050471.18	64	153	127	73	270	35	117	163
ENSMUSG00000032044.5	64	111	104	77	141	28	74	93
ENSMUSG00000111746.3	5	11	16	5	2	0	2	14
ENSMUSG00000066771.3	0	0	0	0	0	0	0	0
ENSMUSG00000111059.3	9	6	17	1	3	2	8	15
ENSMUSG00000135248.1	3	0	13	2	3	0	2	2
ENSMUSG00000124195.1	5	4	0	0	3	0	0	0
ENSMUSG00000103259.2	8	0	8	3	1	1	0	3
ENSMUSG00000135794.1	4	2	3	6	0	1	0	17
ENSMUSG00000038119.16	52	67	55	27	37	3	32	78
ENSMUSG00000065934.3	0	0	2	0	0	0	0	4
ENSMUSG00000128939.1	1	0	1	1	0	1	0	8
ENSMUSG00002075331.1	0	0	0	0	0	0	0	1
ENSMUSG00000098590.5	7	0	7	5	0	1	2	5
ENSMUSG00000032101.7	15	10	30	11	6	17	13	28
ENSMUSG00000032103.11	5	1	7	0	0	0	0	1
ENSMUSG00000050555.10	14	40	31	13	74	11	35	32
ENSMUSG00000074452.14	15	13	24	13	19	1	10	50
ENSMUSG00000086984.5	0	0	0	1	0	0	0	4
ENSMUSG00000094676.4	2	0	0	1	1	0	0	0
ENSMUSG00000032099.4	3	5	5	0	2	3	0	9
ENSMUSG00000094995.3	11	6	20	5	3	0	7	15
ENSMUSG00000091215.4	16	10	13	8	2	1	6	38
ENSMUSG00000091174.2	4	7	0	2	0	2	2	6
ENSMUSG00000090738.3	0	0	0	0	0	0	0	0
ENSMUSG00000098847.2	0	0	0	0	0	0	0	0
ENSMUSG00000032108.4	8	8	6	0	0	0	0	1
ENSMUSG00000104304.2	6	5	1	4	7	1	3	8
ENSMUSG00000047980.7	13	15	18	1	4	1	2	17
ENSMUSG00000098705.10	3	4	17	0	0	1	2	6
ENSMUSG00000078934.5	5	1	24	0	1	1	3	7
ENSMUSG00000099201.10	6	5	11	0	3	0	3	6
ENSMUSG00000111619.2	2	0	1	0	3	0	0	2
ENSMUSG00000091411.3	2	6	1	3	1	0	1	10
ENSMUSG00000098390.8	10	0	5	0	6	0	4	15
ENSMUSG00000111023.3	6	11	9	1	7	1	5	16
ENSMUSG00000121825.2	11	4	22	0	1	2	0	7
ENSMUSG00000121824.1	2	1	2	0	0	0	0	3
ENSMUSG00000066767.8	0	0	0	0	0	0	0	0
ENSMUSG00000111327.2	2	10	0	0	2	0	0	3
ENSMUSG00000110812.2	0	0	0	0	0	0	0	0
ENSMUSG00000023093.8	9	13	11	1	1	1	0	12
ENSMUSG00000090710.4	5	2	12	0	3	1	0	13
ENSMUSG00000098949.2	0	6	0	0	1	0	3	0
ENSMUSG00000074448.3	5	14	23	7	8	4	6	32
ENSMUSG00000099274.2	1	0	0	1	2	0	0	0
ENSMUSG00000110880.2	1	2	0	0	0	0	0	0
ENSMUSG00000091248.2	5	1	1	0	4	0	2	12
ENSMUSG00000111683.2	0	0	0	0	0	0	0	0
ENSMUSG00000070313.9	5	9	27	0	7	2	1	24
ENSMUSG00000098304.4	6	0	3	2	4	2	2	9
ENSMUSG00000111485.2	0	2	1	0	4	0	0	1
ENSMUSG00000032110.5	35	17	24	11	6	6	7	37
ENSMUSG00000032113.17	55	119	60	36	193	19	72	124
ENSMUSG00000138793.1	0	0	0	0	0	0	0	0
ENSMUSG00000032116.19	643	1451	1063	1019	3112	356	1231	1120
ENSMUSG00000096993.6	25	6	10	10	2	0	8	10
ENSMUSG00000062762.18	196	554	309	293	709	72	249	353
ENSMUSG00000098985.2	0	1	2	0	0	0	0	4
ENSMUSG00000032118.17	11	58	31	48	20	15	27	34
ENSMUSG00000125687.1	0	0	0	0	0	0	0	0
ENSMUSG00000035934.17	48	87	47	20	80	4	33	119
ENSMUSG00000125651.1	4	1	1	4	0	0	3	0
ENSMUSG00000093721.2	11	12	19	5	4	0	5	35
ENSMUSG00002076608.1	1	0	0	0	0	0	0	0
ENSMUSG00000110722.3	6	0	3	2	0	0	0	7
ENSMUSG00000111254.2	0	14	1	3	6	0	2	3
ENSMUSG00002076938.1	0	0	0	2	1	0	3	0
ENSMUSG00000123381.1	11	8	10	6	2	0	1	7
ENSMUSG00000124288.1	5	7	0	0	0	0	3	6
ENSMUSG00000032121.10	25	39	21	27	38	3	25	38
ENSMUSG00000124251.1	4	3	7	5	0	1	1	8
ENSMUSG00000032122.16	522	1632	593	782	1871	275	694	717
ENSMUSG00000121655.1	1	9	3	3	3	0	2	0
ENSMUSG00000090136.6	0	0	0	0	0	0	0	0
ENSMUSG00000111797.2	0	1	4	0	0	0	2	0
ENSMUSG00000111439.2	2	2	6	3	2	3	0	1
ENSMUSG00000111681.2	13	11	10	5	12	1	15	13
ENSMUSG00000111738.2	2	6	2	0	0	0	2	2
ENSMUSG00000034303.9	42	71	109	42	115	17	35	96
ENSMUSG00000133772.1	3	0	10	0	0	2	0	13
ENSMUSG00000111421.2	23	11	30	15	14	4	5	28
ENSMUSG00000111748.3	17	20	38	5	10	6	11	23
ENSMUSG00000111481.2	4	14	17	14	25	3	10	41
ENSMUSG00000143102.1	0	5	0	0	5	0	1	4
ENSMUSG00000046240.9	8	2	5	6	9	6	0	3
ENSMUSG00000134683.1	2	6	1	0	4	0	1	4
ENSMUSG00000032125.22	77	272	177	165	202	50	225	163
ENSMUSG00000032128.16	28	26	32	20	92	8	20	45
ENSMUSG00000142795.1	5	0	8	1	0	0	3	9
ENSMUSG00000111702.2	0	0	0	0	0	0	1	0
ENSMUSG00000143455.1	0	5	0	0	0	0	3	2
ENSMUSG00000042138.10	43	89	70	56	108	17	79	61
ENSMUSG00000110993.2	15	40	40	9	8	1	8	37
ENSMUSG00000001946.15	215	500	261	427	786	94	355	412
ENSMUSG00000001943.9	23	16	21	18	26	1	9	19
ENSMUSG00000053310.12	82	106	54	97	261	18	96	63
ENSMUSG00000120926.1	13	13	4	10	16	1	13	9
ENSMUSG00000139265.1	2	0	1	0	1	1	0	0
ENSMUSG00000001942.9	131	240	131	112	393	38	138	195
ENSMUSG00000130430.1	42	35	45	20	58	7	3	60
ENSMUSG00000001948.11	7	10	2	6	1	2	4	6
ENSMUSG00000011114.19	129	508	280	252	641	76	267	274
ENSMUSG00000011118.5	46	120	70	44	72	21	35	91
ENSMUSG00000097946.2	5	2	3	3	2	0	8	4
ENSMUSG00000059252.6	0	1	0	0	2	0	0	2
ENSMUSG00000061165.10	29	25	30	10	11	4	6	46
ENSMUSG00000110526.4	3	1	5	0	3	0	2	4
ENSMUSG00000063350.7	9	16	7	2	2	0	4	11
ENSMUSG00000058628.5	8	8	16	0	2	1	5	17
ENSMUSG00000066750.4	17	12	37	10	14	0	10	43
ENSMUSG00000065620.3	0	1	1	0	0	0	0	2
ENSMUSG00000111310.2	1	0	0	1	0	0	0	0
ENSMUSG00000066749.4	13	16	40	2	16	10	3	32
ENSMUSG00000066748.5	49	54	109	18	24	8	18	92
ENSMUSG00000110680.2	0	0	3	0	0	0	0	2
ENSMUSG00000066747.7	48	61	115	22	23	3	12	94
ENSMUSG00000110675.2	4	7	11	4	0	1	1	7
ENSMUSG00000110535.2	0	2	0	0	4	0	0	3
ENSMUSG00000060583.5	63	59	114	26	20	4	23	94
ENSMUSG00000110705.2	4	3	5	0	0	2	1	2
ENSMUSG00000110513.2	2	1	4	0	0	0	1	5
ENSMUSG00000094461.2	2	1	6	3	2	0	4	6
ENSMUSG00000095893.5	36	29	56	2	12	4	6	26
ENSMUSG00000096424.2	14	17	13	4	0	0	1	10
ENSMUSG00000127203.1	0	0	0	0	0	0	0	2
ENSMUSG00000110602.2	1	7	13	0	5	0	2	6
ENSMUSG00000096167.5	41	31	70	12	39	6	21	48
ENSMUSG00000095527.4	13	2	14	7	2	0	6	17
ENSMUSG00000096356.4	24	36	25	7	5	3	12	56
ENSMUSG00000096409.4	57	49	69	21	23	7	6	63
ENSMUSG00000045528.2	4	4	8	0	3	2	0	0
ENSMUSG00000098147.2	0	0	0	1	0	0	0	2
ENSMUSG00000110431.2	9	1	16	2	2	2	0	5
ENSMUSG00000093901.4	12	13	26	13	1	4	7	25
ENSMUSG00000070311.5	29	17	21	11	23	3	11	32
ENSMUSG00000094778.4	13	4	22	10	13	2	4	43
ENSMUSG00000096427.4	11	6	19	4	0	1	11	10
ENSMUSG00000111814.2	3	20	36	2	3	0	5	31
ENSMUSG00000110881.2	5	4	11	9	3	3	4	30
ENSMUSG00000126182.1	4	0	13	1	2	0	2	9
ENSMUSG00000058270.4	47	31	85	14	18	3	20	82
ENSMUSG00000094588.3	23	7	23	11	3	3	6	45
ENSMUSG00000049864.3	30	11	35	9	10	5	21	41
ENSMUSG00000096757.3	49	38	49	7	10	3	19	68
ENSMUSG00000049098.5	28	16	57	6	10	0	5	40
ENSMUSG00000052058.4	17	17	23	6	12	5	6	19
ENSMUSG00000049334.4	5	6	10	4	7	1	2	22
ENSMUSG00000111032.2	4	0	5	4	12	1	2	10
ENSMUSG00000094380.4	36	36	39	18	7	3	5	36
ENSMUSG00000096794.3	28	32	67	6	15	5	14	62
ENSMUSG00000039962.4	15	3	2	1	1	2	2	10
ENSMUSG00000094810.4	3	11	10	1	6	1	0	13
ENSMUSG00000077240.3	0	0	0	0	0	0	0	0
ENSMUSG00000110991.2	0	1	1	2	8	0	5	3
ENSMUSG00000062621.4	27	31	33	12	2	5	9	58
ENSMUSG00000060114.5	6	6	14	2	6	0	0	8
ENSMUSG00000111448.3	23	29	45	13	27	1	8	41
ENSMUSG00000059189.4	18	17	52	5	12	2	14	39
ENSMUSG00000047050.3	23	15	57	6	3	1	8	34
ENSMUSG00000057444.4	1	4	0	0	5	0	0	2
ENSMUSG00000111700.2	5	10	6	1	0	0	0	7
ENSMUSG00000094701.4	18	22	31	18	15	3	3	35
ENSMUSG00000111406.2	3	14	14	1	8	2	1	16
ENSMUSG00000063225.2	11	3	13	0	4	2	3	4
ENSMUSG00000111031.2	1	0	0	0	1	0	0	10
ENSMUSG00000046150.4	23	8	35	6	10	2	3	22
ENSMUSG00000111127.2	1	5	4	1	0	0	0	4
ENSMUSG00000056961.3	6	15	7	6	6	2	6	16
ENSMUSG00000023186.15	169	392	298	215	636	71	284	310
ENSMUSG00000061039.6	44	67	62	38	40	4	26	91
ENSMUSG00000111582.2	1	0	3	0	0	0	0	0
ENSMUSG00000049926.6	16	22	25	7	12	3	4	50
ENSMUSG00000111188.2	9	7	4	6	1	0	7	0
ENSMUSG00000043911.6	27	28	26	10	12	2	7	55
ENSMUSG00000044798.8	45	25	69	9	14	5	8	37
ENSMUSG00000062103.6	25	21	39	6	7	2	13	17
ENSMUSG00000047667.6	6	3	5	8	3	1	4	23
ENSMUSG00000111453.2	3	10	9	0	2	1	3	2
ENSMUSG00000064333.3	7	2	10	1	2	0	6	5
ENSMUSG00000111420.2	6	4	8	4	4	0	1	7
ENSMUSG00000111799.2	1	0	2	0	0	0	0	0
ENSMUSG00000111708.2	3	0	9	0	3	1	1	8
ENSMUSG00000063221.7	7	7	11	3	1	0	0	10
ENSMUSG00000134698.1	1	8	2	6	2	1	1	18
ENSMUSG00000110964.2	25	20	9	3	5	5	4	26
ENSMUSG00000110792.2	7	3	0	0	0	1	0	4
ENSMUSG00000110849.2	3	5	11	6	0	0	2	4
ENSMUSG00000058515.5	31	34	63	6	16	2	5	48
ENSMUSG00000057424.4	17	6	15	1	5	1	1	21
ENSMUSG00000059595.3	9	5	27	3	19	2	2	8
ENSMUSG00000058820.4	10	9	15	6	2	0	0	8
ENSMUSG00000095194.4	6	0	2	1	1	0	0	9
ENSMUSG00002076738.1	0	0	0	0	0	0	0	0
ENSMUSG00000094182.3	7	18	27	11	15	2	8	16
ENSMUSG00000111684.2	4	2	8	3	2	3	5	14
ENSMUSG00002075940.1	0	0	0	0	0	0	0	0
ENSMUSG00000048501.4	9	14	15	0	4	0	1	19
ENSMUSG00000111781.2	14	1	6	2	0	0	0	10
ENSMUSG00000110897.2	7	5	11	0	1	1	1	11
ENSMUSG00000111018.2	7	10	7	2	5	2	7	22
ENSMUSG00000049708.10	14	12	24	4	9	6	2	25
ENSMUSG00000110736.2	3	1	2	0	3	1	0	3
ENSMUSG00000094970.4	65	33	144	7	26	2	13	85
ENSMUSG00000110875.2	0	0	0	0	0	0	0	0
ENSMUSG00000096555.4	13	15	33	7	18	0	3	28
ENSMUSG00000096109.3	15	23	18	9	21	5	0	41
ENSMUSG00000063380.4	15	16	24	2	4	2	3	16
ENSMUSG00000111762.2	5	0	2	1	4	1	0	4
ENSMUSG00000111190.3	23	18	40	9	18	2	9	25
ENSMUSG00000057349.3	17	12	27	18	16	2	8	24
ENSMUSG00000111622.2	0	0	4	1	3	0	0	0
ENSMUSG00000110780.2	8	4	14	2	2	0	1	11
ENSMUSG00000111430.2	4	3	3	3	0	0	0	0
ENSMUSG00000094269.3	11	6	52	0	3	0	1	12
ENSMUSG00000058856.4	6	4	21	0	1	0	0	3
ENSMUSG00000110985.2	6	1	5	0	1	0	0	6
ENSMUSG00000094745.4	32	22	29	11	12	1	4	49
ENSMUSG00000063176.3	3	0	12	1	4	1	1	11
ENSMUSG00000111687.2	4	5	12	2	0	1	3	11
ENSMUSG00000062649.7	13	27	36	11	21	2	11	33
ENSMUSG00000095322.3	13	0	25	5	1	1	0	29
ENSMUSG00000077427.3	0	1	2	0	0	0	0	0
ENSMUSG00000050853.4	19	14	25	2	20	3	8	41
ENSMUSG00000059366.4	29	42	45	22	24	3	12	40
ENSMUSG00000038112.16	30	53	48	15	25	5	34	48
ENSMUSG00000048299.9	7	8	20	4	8	0	0	15
ENSMUSG00000059867.4	5	10	3	1	8	5	3	10
ENSMUSG00000059106.6	10	9	27	9	11	1	5	32
ENSMUSG00000111573.2	1	0	2	3	0	0	1	1
ENSMUSG00000064110.3	3	7	14	0	3	0	6	18
ENSMUSG00000111660.2	3	2	4	0	0	0	8	3
ENSMUSG00000062121.4	16	3	43	1	5	3	0	18
ENSMUSG00000095839.4	4	2	18	0	5	0	1	16
ENSMUSG00000111305.2	4	12	23	1	1	0	9	13
ENSMUSG00000094353.3	17	20	30	6	6	3	13	30
ENSMUSG00000055820.3	2	7	6	0	0	0	4	26
ENSMUSG00000095903.4	26	31	49	7	19	6	6	51
ENSMUSG00000094254.3	6	5	6	1	10	2	0	8
ENSMUSG00000095774.3	14	22	28	0	3	0	3	29
ENSMUSG00000111541.2	0	0	0	0	0	0	0	0
ENSMUSG00000093934.3	12	6	10	2	2	1	0	16
ENSMUSG00000094449.4	0	7	12	0	0	0	0	14
ENSMUSG00000095390.3	19	28	19	10	9	0	11	36
ENSMUSG00000111154.2	0	0	2	0	0	0	0	4
ENSMUSG00000051493.8	32	21	40	7	19	1	7	42
ENSMUSG00000043331.7	17	9	17	11	11	0	3	31
ENSMUSG00000144173.1	0	0	0	0	0	0	1	0
ENSMUSG00000047352.7	5	9	36	2	5	2	0	28
