Geneid	SRR9126859	SRR9126934	SRR9127010	SRR9127157	SRR9127293	SRR9127296	SRR9127369	SRR9127396
ENSMUSG00000053574.6	21	15	14	7	12	5	5	34
ENSMUSG00000132367.1	4	0	2	0	0	0	2	7
ENSMUSG00000020805.15	104	325	522	359	147	145	410	180
ENSMUSG00000136424.1	1	9	17	19	7	2	7	7
ENSMUSG00000136386.1	0	5	32	12	3	3	9	7
ENSMUSG00000086951.3	0	0	2	0	2	4	2	7
ENSMUSG00000123564.1	9	1	5	6	1	1	4	17
ENSMUSG00002074889.1	0	0	0	0	0	0	0	0
ENSMUSG00000040483.16	40	29	53	76	143	15	45	31
ENSMUSG00000070388.4	4	0	7	5	4	1	1	1
ENSMUSG00000139286.1	2	0	1	0	0	0	0	0
ENSMUSG00002075082.1	0	0	0	0	0	1	0	0
ENSMUSG00000020799.17	4	14	8	1	1	7	3	12
ENSMUSG00000139751.1	7	7	4	7	5	0	2	15
ENSMUSG00000098658.3	0	0	0	3	0	0	1	1
ENSMUSG00000045667.15	108	758	91	77	321	8	319	667
ENSMUSG00000125915.1	3	6	1	4	2	0	1	5
ENSMUSG00000138341.1	0	0	3	0	0	0	0	0
ENSMUSG00000040471.18	11	4	10	4	2	0	1	11
ENSMUSG00000138380.1	1	0	3	0	0	0	0	3
ENSMUSG00000040463.17	402	888	528	465	1948	161	549	730
ENSMUSG00000040447.16	239	802	469	462	546	140	509	375
ENSMUSG00000128666.1	8	6	29	11	19	1	13	9
ENSMUSG00000141906.1	1	0	1	3	2	2	0	0
ENSMUSG00000020798.15	91	135	113	58	268	25	82	98
ENSMUSG00000081675.2	0	0	0	0	0	0	0	0
ENSMUSG00000130910.1	0	0	0	0	0	0	0	1
ENSMUSG00000136347.1	1	0	0	0	0	0	0	1
ENSMUSG00000123626.1	7	12	17	6	16	8	1	6
ENSMUSG00000123669.1	19	4	17	2	15	2	2	21
ENSMUSG00000020794.14	190	503	248	283	839	76	310	479
ENSMUSG00000064567.3	0	0	2	0	0	0	0	0
ENSMUSG00002075341.1	4	1	9	1	0	0	0	0
ENSMUSG00000020790.15	351	488	319	325	875	126	383	508
ENSMUSG00000057778.15	51	154	80	66	157	25	94	116
ENSMUSG00000055670.15	315	463	334	336	735	74	260	500
ENSMUSG00002075446.1	3	0	0	0	0	1	0	1
ENSMUSG00000084329.2	17	52	39	44	60	14	19	37
ENSMUSG00000065298.3	0	0	3	0	1	0	1	2
ENSMUSG00000136799.1	0	0	0	0	1	0	0	0
ENSMUSG00000121254.2	3	0	9	3	0	0	0	4
ENSMUSG00002075500.1	0	0	0	0	0	0	0	0
ENSMUSG00000020788.16	1907	3147	1421	1410	8566	531	1797	2537
ENSMUSG00000020787.15	201	333	124	162	1015	63	225	222
ENSMUSG00000086943.4	1	3	4	2	6	1	2	2
ENSMUSG00000020785.18	45	99	74	52	104	20	78	76
ENSMUSG00000020783.15	186	256	261	190	528	59	168	318
ENSMUSG00000005947.12	15	15	21	18	32	2	8	34
ENSMUSG00000050107.3	47	118	87	77	304	45	110	132
ENSMUSG00000140438.1	3	13	5	0	15	0	8	4
ENSMUSG00000005950.15	15	42	12	12	26	6	15	36
ENSMUSG00000047260.5	101	283	113	171	458	41	152	187
ENSMUSG00000040158.13	44	113	66	66	117	15	101	54
ENSMUSG00000005949.10	72	169	88	126	383	40	101	112
ENSMUSG00000005951.14	25	71	30	25	97	8	22	59
ENSMUSG00000082405.2	0	3	3	1	0	0	0	1
ENSMUSG00000005952.16	12	9	11	10	11	1	4	16
ENSMUSG00000043029.3	12	9	18	12	4	2	5	20
ENSMUSG00000020774.10	23	70	46	14	59	3	24	69
ENSMUSG00000112920.2	0	0	0	0	0	0	0	0
ENSMUSG00000069825.13	0	0	0	0	0	0	0	0
ENSMUSG00000062128.9	1	2	6	0	0	0	1	4
ENSMUSG00000063881.12	20	10	35	3	14	1	11	41
ENSMUSG00000069824.6	10	7	10	1	1	1	6	14
ENSMUSG00000108577.2	3	3	1	0	4	0	0	10
ENSMUSG00000069823.12	9	10	14	15	1	3	10	48
ENSMUSG00000121512.1	10	12	8	0	8	0	5	15
ENSMUSG00000086278.7	0	0	0	0	0	0	0	0
ENSMUSG00000108673.2	1	0	0	0	0	0	0	1
ENSMUSG00000055971.12	6	11	31	0	7	0	6	8
ENSMUSG00000084387.5	8	3	12	0	0	0	5	11
ENSMUSG00000072709.4	15	13	15	8	9	3	9	39
ENSMUSG00000108742.2	4	0	1	0	0	0	0	2
ENSMUSG00000072708.4	12	8	27	11	4	2	4	29
ENSMUSG00000095312.2	8	1	11	2	8	1	2	13
ENSMUSG00000081961.2	15	23	13	2	3	1	5	26
ENSMUSG00000095095.3	18	6	30	12	2	1	14	44
ENSMUSG00000060335.3	10	5	19	2	9	2	4	20
ENSMUSG00000082338.2	9	13	7	0	8	0	2	13
ENSMUSG00000061246.7	8	14	27	12	5	1	0	14
ENSMUSG00000060630.8	29	35	69	4	5	4	9	42
ENSMUSG00000108598.2	2	0	5	0	0	0	2	4
ENSMUSG00000080781.4	21	24	16	10	22	2	13	30
ENSMUSG00000088811.3	0	1	4	0	3	0	0	5
ENSMUSG00000081552.2	5	2	0	3	5	0	3	2
ENSMUSG00000070383.6	27	32	33	2	17	1	8	32
ENSMUSG00000069818.7	19	25	60	14	8	4	7	55
ENSMUSG00000070382.9	23	15	12	1	3	1	1	16
ENSMUSG00000061984.7	28	20	32	12	23	2	7	49
ENSMUSG00000081698.2	9	5	6	0	0	0	0	0
ENSMUSG00000094488.3	16	21	24	3	5	2	1	29
ENSMUSG00000108735.2	0	0	0	0	0	0	2	0
ENSMUSG00000056921.3	16	36	57	14	25	4	10	32
ENSMUSG00000108707.2	0	0	0	1	0	0	0	0
ENSMUSG00000062186.3	28	26	58	6	9	7	6	39
ENSMUSG00000108605.4	8	5	22	5	4	0	6	19
ENSMUSG00000138607.1	5	1	0	0	3	0	0	2
ENSMUSG00000069816.6	13	22	61	1	10	1	6	39
ENSMUSG00000079875.6	11	12	38	8	2	2	8	14
ENSMUSG00000057050.8	24	17	37	12	18	4	4	50
ENSMUSG00000049041.7	27	13	40	11	12	4	4	42
ENSMUSG00000047444.4	3	15	18	8	1	2	3	27
ENSMUSG00000043692.7	8	5	12	2	3	0	5	9
ENSMUSG00000069476.14	46	13	50	13	9	4	13	35
ENSMUSG00000081932.2	0	10	1	0	0	0	5	1
ENSMUSG00000081162.3	2	6	0	0	0	1	1	9
ENSMUSG00000070380.3	6	10	24	10	3	2	6	18
ENSMUSG00000070379.6	12	19	27	3	14	1	2	41
ENSMUSG00000070378.4	12	0	2	6	3	2	9	29
ENSMUSG00000070377.7	8	6	9	3	2	3	5	12
ENSMUSG00000083188.3	3	2	10	3	0	0	0	5
ENSMUSG00000121442.1	0	5	4	0	2	0	1	5
ENSMUSG00000081864.4	2	8	3	7	0	0	5	8
ENSMUSG00000070375.8	10	17	21	4	15	1	2	12
ENSMUSG00000081498.3	3	4	6	2	2	0	1	9
ENSMUSG00000070374.8	7	11	19	1	4	0	0	21
ENSMUSG00000082378.3	7	5	1	0	0	0	0	5
ENSMUSG00000083886.3	3	0	6	2	0	1	1	10
ENSMUSG00000119837.1	1	2	0	0	3	0	0	0
ENSMUSG00000083299.2	14	3	4	5	7	0	3	11
ENSMUSG00000063116.5	23	48	37	7	12	7	8	51
ENSMUSG00000054406.10	10	5	23	5	10	1	7	20
ENSMUSG00000058275.4	9	6	12	4	10	0	8	17
ENSMUSG00000038807.20	112	180	75	46	332	21	75	180
ENSMUSG00000123951.1	4	6	12	0	3	0	1	7
ENSMUSG00002076252.1	0	0	0	0	0	0	0	0
ENSMUSG00000069814.7	36	91	94	70	194	15	99	133
ENSMUSG00000020741.18	289	856	281	263	1221	98	407	615
ENSMUSG00000020745.16	281	508	485	356	885	141	414	535
ENSMUSG00000088889.3	0	0	6	0	0	0	0	2
ENSMUSG00000081252.2	0	0	3	0	0	0	0	1
ENSMUSG00000124940.1	0	0	0	2	0	0	0	1
ENSMUSG00000010554.15	114	217	183	150	349	37	136	248
ENSMUSG00000142782.1	3	0	7	0	0	0	1	1
ENSMUSG00000000282.13	99	153	96	57	212	17	89	98
ENSMUSG00000137409.1	0	0	0	0	0	0	0	0
ENSMUSG00000132067.1	0	0	0	0	0	0	0	0
ENSMUSG00000038351.15	22	50	45	27	61	9	26	61
ENSMUSG00000098317.3	0	0	0	0	0	0	0	0
ENSMUSG00000132105.1	1	2	0	3	3	0	3	2
ENSMUSG00000132145.1	4	8	2	4	5	2	7	11
ENSMUSG00000038335.14	77	150	87	102	270	27	116	132
ENSMUSG00000077493.3	0	3	1	1	2	0	1	4
ENSMUSG00000077637.3	1	0	0	2	1	0	0	1
ENSMUSG00000001323.18	58	66	50	55	110	21	60	88
ENSMUSG00000038290.16	147	324	237	207	524	59	212	384
ENSMUSG00000126311.1	2	4	1	3	7	1	7	7
ENSMUSG00000088719.4	0	0	1	0	0	0	0	0
ENSMUSG00000101295.2	6	0	9	1	5	0	5	14
ENSMUSG00000085765.2	12	4	7	6	15	3	11	33
ENSMUSG00000085738.3	5	0	6	6	6	0	4	1
ENSMUSG00000082481.2	2	1	6	0	1	0	0	8
ENSMUSG00000138524.1	7	5	3	2	4	1	2	6
ENSMUSG00000043099.6	23	100	36	67	62	11	42	73
ENSMUSG00000085609.4	2	2	1	0	0	0	1	4
ENSMUSG00000065590.3	0	0	0	0	0	0	0	0
ENSMUSG00000065537.4	0	0	0	0	0	0	0	0
ENSMUSG00000038268.5	23	34	33	16	32	14	26	35
ENSMUSG00000078789.10	35	101	54	45	122	15	54	51
ENSMUSG00000045287.7	54	263	117	119	198	38	126	110
ENSMUSG00000135780.1	0	0	0	4	2	0	0	0
ENSMUSG00000135641.1	0	0	3	0	0	0	0	10
ENSMUSG00000135819.1	2	0	0	2	0	0	0	0
ENSMUSG00000135674.1	2	0	0	1	2	0	0	9
ENSMUSG00000135738.1	1	4	0	2	0	0	1	1
ENSMUSG00000135707.1	1	4	2	1	1	1	2	0
ENSMUSG00000131053.1	1	4	0	0	0	0	0	1
ENSMUSG00000120096.2	4	2	0	2	5	0	0	9
ENSMUSG00000000751.14	443	914	452	484	2347	182	614	843
ENSMUSG00002076300.1	0	0	0	0	0	0	0	1
ENSMUSG00000123270.1	2	6	16	4	14	2	12	24
ENSMUSG00000018809.3	57	94	73	49	221	20	48	118
ENSMUSG00000000753.16	940	3430	6761	7653	1888	2250	5857	1453
ENSMUSG00000143115.1	3	0	2	6	4	2	4	7
ENSMUSG00000085359.2	0	0	3	1	0	0	0	0
ENSMUSG00000084224.2	2	2	0	0	0	0	2	1
ENSMUSG00000038224.13	8	7	10	0	4	2	4	10
ENSMUSG00000143159.1	2	0	0	0	0	0	0	0
ENSMUSG00000045374.19	222	409	217	200	746	88	295	387
ENSMUSG00000137128.1	0	0	1	1	18	0	4	7
ENSMUSG00000120712.2	1	0	0	0	0	0	0	0
ENSMUSG00000120190.2	0	0	0	0	0	0	0	0
ENSMUSG00000085148.2	76	223	52	140	178	16	103	105
ENSMUSG00000038217.14	19	36	39	28	43	12	32	26
ENSMUSG00000065529.3	0	0	0	0	0	0	0	0
ENSMUSG00000128209.1	0	0	0	0	0	0	0	0
ENSMUSG00000020850.15	633	989	682	610	1948	272	823	1053
ENSMUSG00000038195.7	4	51	17	22	65	4	32	44
ENSMUSG00000038188.18	80	264	115	121	335	30	118	172
ENSMUSG00000109715.4	27	73	30	53	44	1	27	49
ENSMUSG00000038178.17	254	367	238	209	796	58	225	328
ENSMUSG00000093100.3	0	6	0	0	0	0	0	0
ENSMUSG00000017781.19	686	1458	859	752	2500	260	835	955
ENSMUSG00000085088.3	3	10	4	3	12	0	1	10
ENSMUSG00000081485.6	7	24	5	14	22	4	23	19
ENSMUSG00000123200.1	14	5	8	5	9	0	10	12
ENSMUSG00000006127.10	289	641	314	331	1280	89	339	497
ENSMUSG00000017774.20	492	1362	623	725	1821	202	787	785
ENSMUSG00000123355.1	3	5	5	0	5	0	1	0
ENSMUSG00000123273.1	5	1	7	8	8	3	11	4
ENSMUSG00000123312.1	2	0	0	0	0	0	0	3
ENSMUSG00000017776.16	465	1180	761	641	1999	252	849	962
ENSMUSG00000020849.14	650	1788	1004	1159	3309	395	1194	1389
ENSMUSG00000020848.8	9	7	13	9	6	0	0	16
ENSMUSG00000087059.8	3	0	0	0	0	0	0	0
ENSMUSG00000020847.16	24	32	15	11	30	8	16	30
ENSMUSG00000087322.2	0	0	3	0	0	0	0	0
ENSMUSG00000128995.1	10	3	10	1	0	0	1	4
ENSMUSG00000128954.1	21	18	9	13	5	0	5	5
ENSMUSG00000133525.1	0	0	9	6	0	0	1	3
ENSMUSG00000053783.6	0	0	0	1	0	1	3	6
ENSMUSG00000020846.7	352	1125	493	482	1752	181	723	753
ENSMUSG00000017288.16	105	234	167	177	501	63	169	273
ENSMUSG00000017286.16	142	324	120	126	476	57	182	237
ENSMUSG00000132916.1	22	10	4	14	9	2	6	11
ENSMUSG00000080701.2	9	1	5	3	4	0	0	2
ENSMUSG00000069808.14	14	37	24	29	50	12	39	55
ENSMUSG00000049396.7	1	0	4	2	5	2	3	3
ENSMUSG00000038057.5	2	0	5	6	3	15	0	2
ENSMUSG00000038046.5	28	59	22	54	87	12	24	99
ENSMUSG00000020844.7	107	333	168	170	252	47	249	159
ENSMUSG00000141658.1	8	0	4	0	0	1	1	4
ENSMUSG00000020843.16	63	171	121	134	287	38	127	126
ENSMUSG00000017631.20	353	928	625	561	1530	193	585	640
ENSMUSG00000122875.1	1	12	1	10	17	0	3	1
ENSMUSG00000080763.3	7	0	1	3	0	0	0	3
ENSMUSG00000024205.8	7	4	5	1	5	3	7	7
ENSMUSG00000135595.1	1	0	0	0	0	0	0	0
ENSMUSG00000138620.1	6	1	5	2	1	0	1	1
ENSMUSG00000044243.4	2	0	1	7	0	0	0	0
ENSMUSG00000046275.3	19	207	41	48	160	11	49	78
ENSMUSG00000010392.9	148	322	214	241	592	68	230	288
ENSMUSG00000020841.6	185	413	292	220	569	61	262	349
ENSMUSG00000140155.1	3	6	6	4	0	2	3	8
ENSMUSG00000143325.1	7	17	20	9	10	4	7	18
ENSMUSG00000143281.1	16	16	4	9	3	1	4	19
ENSMUSG00000020839.17	4	4	11	1	7	0	1	7
ENSMUSG00000137848.1	8	8	12	7	2	0	2	18
ENSMUSG00000020840.11	160	390	280	314	793	93	351	325
ENSMUSG00002075624.1	2	0	0	0	2	0	0	3
ENSMUSG00000123953.1	0	0	1	0	0	0	0	0
ENSMUSG00000020838.13	230	186	149	153	748	61	194	235
ENSMUSG00000087398.2	2	1	1	1	0	0	0	0
ENSMUSG00000037958.14	45	93	57	46	86	16	74	70
ENSMUSG00000077639.3	3	1	0	2	0	0	2	3
ENSMUSG00000065518.4	0	0	0	0	0	0	0	1
ENSMUSG00000125559.1	0	0	1	3	2	1	0	0
ENSMUSG00000050944.15	9	17	18	3	9	3	4	33
ENSMUSG00000142411.1	1	1	0	3	0	0	0	1
ENSMUSG00000082550.2	0	0	0	0	7	0	0	1
ENSMUSG00000102038.2	12	14	7	16	19	5	9	10
ENSMUSG00000109010.3	8	9	6	0	8	0	4	5
ENSMUSG00000037926.16	544	971	630	565	1489	192	697	969
ENSMUSG00000077649.3	0	6	3	1	10	0	4	7
ENSMUSG00000127923.1	0	0	0	0	0	0	0	0
ENSMUSG00000083899.3	7	14	5	9	11	2	9	14
ENSMUSG00000138618.1	0	0	0	0	0	0	0	0
ENSMUSG00000020836.16	85	390	32	52	172	2	117	263
ENSMUSG00000037907.17	14	92	42	44	93	11	80	52
ENSMUSG00000126356.1	2	1	3	12	3	1	1	3
ENSMUSG00000123899.1	2	2	3	0	2	0	0	3
ENSMUSG00000132820.1	0	0	0	0	0	0	0	0
ENSMUSG00000011877.14	159	329	217	272	348	83	273	206
ENSMUSG00000044328.14	52	174	147	163	175	38	129	122
ENSMUSG00000131702.1	1	0	0	0	2	0	0	2
ENSMUSG00000000686.12	22	71	74	54	127	25	53	60
ENSMUSG00000072673.3	7	7	6	3	13	2	1	7
ENSMUSG00000017291.14	426	831	523	462	1124	131	556	716
ENSMUSG00000081451.2	10	18	15	7	22	1	17	21
ENSMUSG00000130134.1	1	7	4	5	5	1	2	18
ENSMUSG00000082646.2	3	0	0	0	1	0	0	7
ENSMUSG00000081543.2	0	0	0	0	0	0	0	2
ENSMUSG00000118748.1	0	0	0	0	4	0	3	0
ENSMUSG00000125365.1	7	6	3	1	10	1	6	1
ENSMUSG00000037857.17	54	111	95	73	137	21	77	107
ENSMUSG00000000724.11	8	3	7	10	1	146	2	28
ENSMUSG00000081924.2	3	4	8	0	0	0	1	4
ENSMUSG00000000631.21	435	1017	492	446	1006	183	634	729
ENSMUSG00000137064.1	0	0	0	0	0	0	0	0
ENSMUSG00000069804.3	8	18	19	13	15	7	8	14
ENSMUSG00000138053.1	1	0	1	0	0	2	0	0
ENSMUSG00000128213.1	2	0	0	0	0	0	0	7
ENSMUSG00000133842.1	0	0	4	1	0	0	0	4
ENSMUSG00000133799.1	1	3	2	2	2	0	5	2
ENSMUSG00000017453.5	8	8	26	8	15	2	6	9
ENSMUSG00000133762.1	6	1	16	4	5	0	2	1
ENSMUSG00000055045.7	13	3	14	4	3	0	2	7
ENSMUSG00000133881.1	1	4	0	0	0	0	0	0
ENSMUSG00000000632.14	11	13	16	6	5	0	4	14
ENSMUSG00000037791.16	148	358	219	252	581	63	297	254
ENSMUSG00000144002.1	9	0	4	2	3	1	3	4
ENSMUSG00000087050.2	4	0	4	7	1	0	1	5
ENSMUSG00000020834.18	19	31	23	35	102	9	46	35
ENSMUSG00000061981.15	476	1191	516	522	2311	186	664	923
ENSMUSG00000129752.1	2	7	11	2	13	2	3	9
ENSMUSG00000129710.1	11	16	9	6	16	3	14	8
ENSMUSG00000065401.3	0	0	0	0	0	0	0	0
ENSMUSG00000118991.1	0	0	0	0	0	0	0	0
ENSMUSG00000118889.1	0	0	0	0	0	0	0	0
ENSMUSG00000020832.15	41	181	70	122	273	29	89	130
ENSMUSG00000037750.17	83	306	146	121	345	58	185	260
ENSMUSG00000129791.1	5	3	0	4	7	0	2	0
ENSMUSG00000060727.5	0	0	0	0	0	0	0	0
ENSMUSG00000017386.11	73	131	195	146	508	57	169	173
ENSMUSG00000017405.15	91	182	90	115	283	33	81	142
ENSMUSG00000019437.18	47	84	44	65	146	27	54	101
ENSMUSG00000135929.1	0	0	0	0	0	0	0	0
ENSMUSG00000099101.3	0	0	0	0	0	0	0	0
ENSMUSG00000058546.9	13	36	12	24	47	10	20	29
ENSMUSG00000064540.3	0	0	0	0	0	0	0	0
ENSMUSG00000077625.3	0	0	0	0	0	0	0	0
ENSMUSG00000065676.3	0	0	0	0	0	0	1	0
ENSMUSG00000135902.1	5	2	0	2	2	2	1	0
ENSMUSG00000002059.19	35	138	100	72	134	23	56	53
ENSMUSG00000135860.1	1	0	4	3	0	1	0	0
ENSMUSG00000044122.16	8	23	17	7	4	2	9	12
ENSMUSG00000002052.7	293	542	315	337	968	110	366	485
ENSMUSG00000002064.11	85	210	141	151	303	52	153	145
ENSMUSG00000010277.8	461	890	406	516	1525	158	663	811
ENSMUSG00000086586.2	1	2	2	0	0	0	2	0
ENSMUSG00000037593.13	14	5	9	5	3	3	2	24
ENSMUSG00000087295.3	2	3	9	8	2	2	1	8
ENSMUSG00000002055.10	185	351	243	183	1086	74	266	453
ENSMUSG00000017390.16	24	35	15	21	44	24	18	31
ENSMUSG00000041958.11	262	548	346	412	1449	90	408	383
ENSMUSG00000002058.14	226	321	157	173	940	63	233	298
ENSMUSG00000002057.5	3	4	10	8	0	0	0	2
ENSMUSG00000085747.3	8	7	6	7	6	2	3	9
ENSMUSG00000001095.6	8	1	0	1	14	1	6	5
ENSMUSG00000140636.1	3	5	0	0	0	0	1	0
ENSMUSG00000122464.1	1	1	0	0	1	0	0	0
ENSMUSG00000086380.2	0	0	6	0	0	0	0	0
ENSMUSG00000130500.1	4	0	0	4	0	0	1	3
ENSMUSG00000020829.10	36	65	77	104	106	23	48	61
ENSMUSG00000050132.14	22	20	24	10	12	2	3	7
ENSMUSG00000134053.1	1	1	8	0	0	0	0	2
ENSMUSG00000017344.5	11	22	9	10	22	9	16	26
ENSMUSG00000001103.8	6	0	8	0	0	0	0	12
ENSMUSG00000051232.14	54	142	63	67	212	23	60	90
ENSMUSG00000001100.11	194	560	294	325	936	116	360	497
ENSMUSG00000017615.13	143	390	313	261	419	87	324	281
ENSMUSG00000001105.16	95	158	146	172	242	56	195	111
ENSMUSG00000037278.10	41	151	82	95	201	41	91	88
ENSMUSG00000083176.2	2	0	4	1	0	0	0	0
ENSMUSG00000089184.3	0	0	0	0	0	0	0	0
ENSMUSG00000017376.16	104	184	155	94	336	30	131	207
ENSMUSG00000080180.4	14	17	6	2	5	2	7	15
ENSMUSG00000082110.2	0	15	2	0	0	0	1	0
ENSMUSG00000142011.1	18	30	21	3	13	1	4	11
ENSMUSG00000085115.2	8	2	6	0	1	0	3	12
ENSMUSG00000049489.6	58	147	69	68	196	15	71	95
ENSMUSG00002075383.1	0	0	0	2	0	0	0	1
ENSMUSG00000130086.1	1	0	0	3	0	0	0	2
ENSMUSG00000127006.1	2	1	2	0	4	0	5	2
ENSMUSG00000126964.1	0	1	0	1	9	0	2	4
ENSMUSG00000088748.3	3	0	3	0	0	0	0	7
ENSMUSG00000072640.12	48	113	59	71	296	17	63	114
ENSMUSG00000123185.1	3	3	2	5	4	0	3	11
ENSMUSG00000123220.1	0	0	0	7	0	0	0	2
ENSMUSG00000137588.1	8	0	0	0	0	0	0	0
ENSMUSG00000122442.1	1	0	0	0	1	0	0	0
ENSMUSG00000020826.10	17	32	26	16	12	2	20	28
ENSMUSG00000001123.16	541	941	558	545	2517	197	713	713
ENSMUSG00000018334.19	59	138	74	69	211	17	98	189
ENSMUSG00000085941.2	5	0	2	4	0	0	1	3
ENSMUSG00000135251.1	0	1	8	0	4	1	2	1
ENSMUSG00000127869.1	7	7	3	0	0	2	4	2
ENSMUSG00000127905.1	2	0	0	0	0	0	1	5
ENSMUSG00000126347.1	1	0	3	1	0	0	1	1
ENSMUSG00000137437.1	3	0	0	0	0	0	0	0
ENSMUSG00000125057.1	0	3	0	1	0	0	0	0
ENSMUSG00000122045.1	17	2	15	4	10	2	2	23
ENSMUSG00000081000.2	1	1	0	0	0	0	0	0
ENSMUSG00000140796.1	2	3	4	0	1	0	0	2
ENSMUSG00000140758.1	6	1	4	0	9	0	2	10
ENSMUSG00000017677.12	292	567	403	345	1103	96	482	499
ENSMUSG00000108822.3	0	3	7	0	0	0	0	3
ENSMUSG00000133379.1	6	6	2	4	2	0	5	3
ENSMUSG00000055072.3	2	2	0	0	1	0	0	7
ENSMUSG00000133131.1	10	7	2	8	2	0	0	11
ENSMUSG00000133168.1	0	1	0	0	2	0	0	0
ENSMUSG00000133520.1	3	0	1	0	0	1	0	6
ENSMUSG00000120210.2	2	8	21	10	6	0	5	12
ENSMUSG00000133593.1	0	0	0	0	0	0	0	0
ENSMUSG00000020716.17	195	269	260	176	325	53	145	298
ENSMUSG00000082304.2	1	7	5	4	3	0	2	7
ENSMUSG00000082529.2	1	0	0	0	0	0	6	2
ENSMUSG00000091523.3	14	6	16	3	2	0	8	14
ENSMUSG00000049612.11	6	3	1	9	4	0	5	13
ENSMUSG00000070354.15	42	76	29	24	130	6	28	51
ENSMUSG00000093938.3	0	0	0	1	0	0	0	0
ENSMUSG00000078771.12	78	169	53	59	194	21	71	122
ENSMUSG00000017639.14	77	203	200	149	222	62	150	140
ENSMUSG00000064486.4	0	0	0	0	0	0	0	0
ENSMUSG00000087434.3	6	0	2	0	2	0	0	2
ENSMUSG00000132890.1	0	0	1	0	0	0	3	1
ENSMUSG00000088879.3	0	0	0	0	0	0	0	0
ENSMUSG00000077574.3	3	0	0	1	0	0	1	2
ENSMUSG00000129271.1	0	5	0	0	0	0	1	2
ENSMUSG00000086569.3	2	0	4	5	1	0	1	7
ENSMUSG00000139789.1	4	1	6	10	5	2	11	7
ENSMUSG00000084969.3	0	6	2	0	1	0	0	0
ENSMUSG00000065395.3	0	0	0	0	0	1	0	0
ENSMUSG00000142675.1	7	14	8	7	14	1	10	6
ENSMUSG00000142767.1	2	3	0	4	0	0	0	5
ENSMUSG00000142722.1	4	0	0	0	2	0	3	1
ENSMUSG00000065489.3	0	0	0	0	0	0	0	0
ENSMUSG00000137609.1	5	0	6	1	2	0	1	0
ENSMUSG00000086474.4	7	10	23	3	11	1	0	14
ENSMUSG00000137570.1	7	2	3	3	22	2	1	14
ENSMUSG00000065283.3	6	0	2	0	0	0	0	1
ENSMUSG00000083395.2	4	1	8	0	0	0	0	19
ENSMUSG00000082252.2	2	1	6	1	3	0	0	0
ENSMUSG00000035575.12	145	170	142	93	384	34	177	141
ENSMUSG00000120103.2	3	1	4	1	0	0	2	5
ENSMUSG00000120812.2	0	0	0	0	0	0	0	0
ENSMUSG00000017548.16	177	355	204	210	738	45	282	296
ENSMUSG00000017561.17	342	754	364	407	1937	170	498	635
ENSMUSG00000017550.15	161	287	185	228	679	49	198	303
ENSMUSG00000125279.1	3	3	2	1	2	0	1	2
ENSMUSG00000046909.10	25	65	19	26	83	10	52	70
ENSMUSG00000132089.1	6	1	8	1	0	1	0	7
ENSMUSG00000020709.16	65	108	61	84	400	17	34	91
ENSMUSG00000086507.3	17	38	14	17	119	2	28	42
ENSMUSG00000020707.7	41	96	82	67	175	13	66	117
ENSMUSG00000017686.18	202	520	263	270	719	88	218	457
ENSMUSG00000017692.9	40	58	57	35	64	14	52	48
ENSMUSG00000135771.1	0	0	0	0	0	0	0	0
ENSMUSG00000057181.17	101	236	133	150	395	45	145	268
ENSMUSG00000120230.2	14	10	11	18	7	4	6	18
ENSMUSG00000017421.19	640	1418	917	899	3112	312	1023	1274
ENSMUSG00000017428.17	335	709	388	386	1567	131	469	695
ENSMUSG00000048895.14	25	38	54	56	65	21	76	45
ENSMUSG00000035441.15	411	1129	704	795	1182	251	771	674
ENSMUSG00000135815.1	0	0	0	2	5	0	0	4
ENSMUSG00000085078.3	4	7	3	12	1	1	6	6
ENSMUSG00000127420.1	7	9	6	9	4	0	6	5
ENSMUSG00000122793.1	24	18	36	15	25	7	31	23
ENSMUSG00000139141.1	1	3	10	2	1	1	4	1
ENSMUSG00000035413.9	21	82	66	110	115	36	100	67
ENSMUSG00000139104.1	4	1	1	1	0	0	0	3
ENSMUSG00000081663.2	0	0	2	0	0	0	0	0
ENSMUSG00000086703.3	4	3	9	2	6	2	2	4
ENSMUSG00000053184.16	2	0	7	1	0	0	0	7
ENSMUSG00000020704.14	10	6	12	1	1	2	0	8
ENSMUSG00000082027.2	2	2	9	5	1	0	3	7
ENSMUSG00000085130.2	12	1	9	3	0	0	0	3
ENSMUSG00000133336.1	6	0	14	6	0	2	4	12
ENSMUSG00000127660.1	4	0	1	1	0	0	2	2
ENSMUSG00000127622.1	0	0	0	0	0	0	0	5
ENSMUSG00000125705.1	0	0	5	0	2	0	4	9
ENSMUSG00000137378.1	1	2	5	0	3	0	0	1
ENSMUSG00000086971.2	0	0	0	0	0	0	5	0
ENSMUSG00000134196.1	1	1	0	0	1	0	0	1
ENSMUSG00000134230.1	1	0	0	0	0	0	1	1
ENSMUSG00000124146.1	1	1	2	4	3	1	1	8
ENSMUSG00000126525.1	2	0	2	0	0	0	0	3
ENSMUSG00000080980.2	1	0	0	0	0	0	0	1
ENSMUSG00000087534.3	7	2	18	1	1	0	1	8
ENSMUSG00000135791.1	4	0	0	0	2	0	0	2
ENSMUSG00000020703.4	6	14	16	1	16	4	3	28
ENSMUSG00000084996.3	9	18	19	3	5	1	0	22
