Geneid	SRR9126859	SRR9126934	SRR9127010	SRR9127157	SRR9127293	SRR9127296	SRR9127369	SRR9127396
ENSMUSG00000137863.1	0	0	1	0	1	0	0	0
ENSMUSG00000134367.1	2	0	4	4	13	0	1	1
ENSMUSG00000003033.16	672	1710	927	955	3648	346	1132	1174
ENSMUSG00000124298.1	6	0	0	0	0	0	0	0
ENSMUSG00000120692.2	12	0	0	13	8	0	8	1
ENSMUSG00000134929.1	19	0	3	12	2	2	0	6
ENSMUSG00000110443.2	0	0	0	0	0	0	0	0
ENSMUSG00000124783.1	2	0	0	0	4	0	0	3
ENSMUSG00000129652.1	0	0	0	0	0	0	0	0
ENSMUSG00000129691.1	0	0	0	0	0	0	0	0
ENSMUSG00000070713.6	3	7	0	5	16	2	1	11
ENSMUSG00000129730.1	1	0	0	1	1	0	0	6
ENSMUSG00000055148.8	622	1524	904	679	1913	224	1033	1050
ENSMUSG00000006276.12	447	967	531	471	1812	186	595	761
ENSMUSG00000129769.1	17	61	54	3	67	10	16	38
ENSMUSG00000110558.2	60	126	93	51	135	10	77	82
ENSMUSG00000136328.1	0	3	4	2	6	0	6	1
ENSMUSG00000019732.15	15	48	20	19	13	5	4	37
ENSMUSG00000083922.2	4	6	4	8	0	0	0	2
ENSMUSG00000052794.14	80	93	129	163	214	11	76	127
ENSMUSG00000052488.8	490	1124	753	662	2222	285	697	1087
ENSMUSG00000099079.3	0	0	0	0	0	0	0	0
ENSMUSG00000019731.14	697	1761	1052	821	2978	389	1248	1624
ENSMUSG00000097000.5	63	127	57	39	53	11	65	91
ENSMUSG00000045248.7	117	389	285	174	530	55	219	205
ENSMUSG00000110446.2	7	12	10	23	17	6	13	20
ENSMUSG00000110532.2	3	2	1	0	2	0	0	2
ENSMUSG00002075052.1	5	1	0	2	5	0	1	1
ENSMUSG00000120183.2	100	139	77	91	195	47	77	156
ENSMUSG00000125344.1	0	0	0	0	0	0	0	0
ENSMUSG00000044600.15	368	918	492	588	1577	200	609	670
ENSMUSG00000134282.1	4	7	2	3	8	1	5	12
ENSMUSG00000031791.9	868	4304	287	251	2517	28	1482	3535
ENSMUSG00000048148.19	70	39	150	65	112	6	44	89
ENSMUSG00002076058.1	0	0	0	1	2	1	0	0
ENSMUSG00000125482.1	4	0	5	6	3	0	0	1
ENSMUSG00000031622.17	449	1160	600	805	1850	214	700	811
ENSMUSG00000050147.10	368	326	199	244	1359	59	283	451
ENSMUSG00000110481.2	0	0	0	0	0	0	0	0
ENSMUSG00000110696.2	0	0	0	0	0	0	0	0
ENSMUSG00000110585.2	8	15	15	2	10	3	0	14
ENSMUSG00000110563.2	1	0	0	0	1	0	0	0
ENSMUSG00000004383.19	178	282	289	156	281	61	220	319
ENSMUSG00000093140.3	1	0	3	2	0	0	1	1
ENSMUSG00002075132.1	4	4	11	4	3	2	0	0
ENSMUSG00000130160.1	23	26	25	20	8	1	5	19
ENSMUSG00000110450.2	16	19	16	4	0	0	21	28
ENSMUSG00002075694.1	1	0	2	0	0	0	0	2
ENSMUSG00000047657.7	17	11	14	24	60	8	17	51
ENSMUSG00000140708.1	5	4	6	1	1	0	0	5
ENSMUSG00000110609.2	2	3	5	0	1	0	0	0
ENSMUSG00000110703.2	7	8	21	19	4	1	2	34
ENSMUSG00002076098.1	0	0	0	0	0	0	0	0
ENSMUSG00000079011.11	42	8	45	2	42	2	8	46
ENSMUSG00000125158.1	0	0	1	6	0	0	0	3
ENSMUSG00000031621.10	8	5	22	3	2	0	9	19
ENSMUSG00000124909.1	5	7	1	0	0	1	4	8
ENSMUSG00000124868.1	14	6	24	0	3	1	5	23
ENSMUSG00000034518.15	200	433	371	272	679	103	291	411
ENSMUSG00000110593.3	30	28	42	21	51	9	42	43
ENSMUSG00000042870.16	163	433	251	212	737	69	277	382
ENSMUSG00000110433.2	8	24	27	9	19	2	12	22
ENSMUSG00000110429.2	3	0	1	0	6	0	0	0
ENSMUSG00000005413.9	1160	2592	994	783	14447	475	1642	2517
ENSMUSG00000005410.7	1110	2566	1480	1705	6445	617	1627	2270
ENSMUSG00000110693.2	4	0	1	0	0	0	0	5
ENSMUSG00000110640.3	17	7	23	9	18	0	5	36
ENSMUSG00000135686.1	4	7	5	1	17	0	0	8
ENSMUSG00000034472.14	63	242	20	0	147	3	4	187
ENSMUSG00000110515.2	6	2	6	2	0	0	0	6
ENSMUSG00000110432.2	1	10	20	0	7	0	2	10
ENSMUSG00000110543.2	1	0	2	0	0	0	0	15
ENSMUSG00000049891.5	6	29	25	22	53	5	6	19
ENSMUSG00000110668.2	2	2	0	0	1	0	0	5
ENSMUSG00000110469.2	4	6	5	2	8	1	5	7
ENSMUSG00000031620.17	41	52	62	11	16	3	9	61
ENSMUSG00000103054.2	5	5	5	1	0	0	2	18
ENSMUSG00000101431.2	18	7	33	24	36	0	9	32
ENSMUSG00000110485.3	10	16	15	3	6	5	7	32
ENSMUSG00000110603.2	0	8	1	0	0	0	0	3
ENSMUSG00000077537.3	2	1	2	0	0	0	0	0
ENSMUSG00000110553.2	0	8	11	0	9	0	1	14
ENSMUSG00000119876.1	1	2	16	2	13	3	0	5
ENSMUSG00000110655.3	8	10	16	4	6	0	1	17
ENSMUSG00000098215.2	12	22	18	0	12	0	2	24
ENSMUSG00000110595.2	3	10	1	2	0	0	0	18
ENSMUSG00000130285.1	32	13	28	7	12	0	4	38
ENSMUSG00000130401.1	4	9	6	0	3	0	1	26
ENSMUSG00000130323.1	24	12	28	1	16	2	1	31
ENSMUSG00000130361.1	8	5	11	2	4	0	6	6
ENSMUSG00000074235.6	40	28	46	20	13	3	6	74
ENSMUSG00002075326.1	1	0	3	0	4	0	0	4
ENSMUSG00000087321.2	21	7	27	4	3	3	2	15
ENSMUSG00000031618.14	88	147	20	40	210	10	81	166
ENSMUSG00000142731.1	1	0	0	5	0	0	2	6
ENSMUSG00000133512.1	2	0	2	2	2	0	0	2
ENSMUSG00000089309.3	0	0	2	6	0	0	0	0
ENSMUSG00000088942.4	3	0	3	0	1	0	0	0
ENSMUSG00000037148.9	155	282	155	204	507	40	192	272
ENSMUSG00000110258.2	6	26	27	21	11	3	17	22
ENSMUSG00000110410.2	22	16	13	4	6	0	8	21
ENSMUSG00000109732.2	4	8	11	0	8	0	6	11
ENSMUSG00000109873.2	24	48	60	33	31	13	12	80
ENSMUSG00000097882.5	4	18	14	22	53	4	12	34
ENSMUSG00000127795.1	14	0	1	0	0	0	1	0
ENSMUSG00000037134.18	267	492	333	173	685	98	262	463
ENSMUSG00002075997.1	2	0	0	0	2	0	0	0
ENSMUSG00000109787.2	3	14	10	22	18	4	16	15
ENSMUSG00000031617.17	187	333	254	247	482	57	251	228
ENSMUSG00000086451.11	69	121	143	97	55	16	40	188
ENSMUSG00000128677.1	1	0	5	8	0	0	9	17
ENSMUSG00000109866.2	9	20	69	5	17	1	6	42
ENSMUSG00000031616.8	117	229	175	207	186	58	182	168
ENSMUSG00000087761.4	2	0	1	2	3	0	1	0
ENSMUSG00000131732.1	2	2	9	5	0	1	0	19
ENSMUSG00000110382.3	62	22	66	5	14	4	11	70
ENSMUSG00000139053.1	0	0	4	0	0	0	1	2
ENSMUSG00000109948.2	0	4	0	0	2	0	2	4
ENSMUSG00000139092.1	3	8	0	0	7	1	1	5
ENSMUSG00000128145.1	1	1	2	0	0	0	0	1
ENSMUSG00000138843.1	5	1	4	5	3	0	5	9
ENSMUSG00000130613.1	26	8	26	9	7	0	14	37
ENSMUSG00000130693.1	21	16	21	3	11	2	7	23
ENSMUSG00000110328.2	0	0	1	1	2	0	0	1
ENSMUSG00000037101.17	30	20	30	12	0	10	10	47
ENSMUSG00000130650.1	6	2	8	3	5	1	1	11
ENSMUSG00000031688.5	16	4	52	9	6	0	11	53
ENSMUSG00000125199.1	19	11	39	29	3	3	6	14
ENSMUSG00000110057.2	5	6	4	2	10	0	0	15
ENSMUSG00000125440.1	7	20	12	11	21	5	7	11
ENSMUSG00000037070.11	97	269	145	151	628	66	180	287
ENSMUSG00000031684.12	200	403	377	233	673	120	253	362
ENSMUSG00000110244.2	1	11	2	3	4	2	0	3
ENSMUSG00000125483.1	20	6	12	9	14	0	9	14
ENSMUSG00000112190.2	25	14	28	14	7	0	9	32
ENSMUSG00000109768.2	0	2	3	2	2	0	0	5
ENSMUSG00000031683.17	254	529	205	286	1101	91	415	415
ENSMUSG00000130371.1	13	23	2	2	7	0	1	30
ENSMUSG00000069986.5	20	3	5	12	7	2	1	23
ENSMUSG00000110094.3	1	4	0	4	0	0	1	4
ENSMUSG00000109583.3	21	7	32	4	8	3	14	15
ENSMUSG00000128815.1	4	6	18	4	5	0	9	26
ENSMUSG00000119040.1	0	1	0	0	0	0	0	0
ENSMUSG00000128850.1	3	6	11	2	1	2	0	5
ENSMUSG00000071064.16	74	128	159	85	79	30	77	122
ENSMUSG00000137431.1	28	16	73	5	4	1	12	30
ENSMUSG00000031682.6	3	10	12	3	3	2	1	8
ENSMUSG00000110388.2	56	56	29	43	33	4	61	35
ENSMUSG00000142506.1	2	1	12	1	0	1	4	10
ENSMUSG00000142469.1	5	4	10	3	6	0	3	8
ENSMUSG00000037022.4	94	197	203	93	188	17	139	195
ENSMUSG00000097174.5	47	98	147	66	59	11	43	101
ENSMUSG00000031681.17	280	541	375	394	779	138	344	412
ENSMUSG00000132459.1	17	27	8	11	10	3	8	8
ENSMUSG00000138149.1	14	8	1	2	0	2	1	1
ENSMUSG00000109945.3	17	38	48	5	8	6	33	100
ENSMUSG00000122007.1	5	0	8	9	0	0	0	9
ENSMUSG00000109851.2	0	1	6	6	0	0	0	6
ENSMUSG00000109774.3	9	0	1	1	1	0	0	15
ENSMUSG00000109591.2	2	0	0	2	1	0	6	1
ENSMUSG00000097975.2	3	6	5	19	2	0	1	28
ENSMUSG00000124070.1	2	17	29	5	2	4	1	11
ENSMUSG00000136356.1	8	5	4	1	7	1	3	2
ENSMUSG00000036990.14	273	672	429	349	832	120	431	635
ENSMUSG00000094594.3	23	25	28	18	87	10	21	47
ENSMUSG00000058355.9	679	1448	1083	981	3405	369	1161	1439
ENSMUSG00000098101.2	19	12	28	5	11	2	17	31
ENSMUSG00000036977.9	101	144	123	79	274	50	144	216
ENSMUSG00000110202.2	11	63	8	17	29	10	14	20
ENSMUSG00000110044.2	0	1	2	0	1	0	0	14
ENSMUSG00000110048.2	2	2	1	2	0	0	1	4
ENSMUSG00000135867.1	9	8	7	0	0	1	8	27
ENSMUSG00000110188.2	1	0	18	4	2	0	0	4
ENSMUSG00000064325.5	118	121	174	26	125	17	75	288
ENSMUSG00002075191.1	0	0	0	0	0	0	0	0
ENSMUSG00000124820.1	10	7	8	3	3	1	0	3
ENSMUSG00000136241.1	2	0	14	0	0	0	0	7
ENSMUSG00000109738.2	6	0	2	0	8	0	1	6
ENSMUSG00000082491.2	9	2	13	8	10	0	1	12
ENSMUSG00000136001.1	0	0	7	0	4	1	2	5
ENSMUSG00000109593.2	20	14	22	10	19	1	7	34
ENSMUSG00000129115.1	8	3	14	0	0	1	2	13
ENSMUSG00000110294.3	12	12	24	9	14	2	3	17
ENSMUSG00000120731.2	65	96	111	62	89	13	55	110
ENSMUSG00000139957.1	0	0	4	0	0	0	0	13
ENSMUSG00000051839.8	1191	2655	1183	1287	8467	481	2114	2919
ENSMUSG00000086912.5	2	0	8	0	6	0	2	10
ENSMUSG00000142978.1	30	5	10	3	1	1	1	14
ENSMUSG00000142947.1	27	6	26	7	9	2	6	30
ENSMUSG00000042353.10	38	15	14	24	18	6	5	58
ENSMUSG00000031715.15	789	1782	1068	946	3873	370	1320	1508
ENSMUSG00000110142.2	8	11	33	7	3	1	15	42
ENSMUSG00000031714.11	292	817	568	404	855	150	509	446
ENSMUSG00000109584.2	4	2	0	0	0	0	0	2
ENSMUSG00000123975.1	23	12	24	11	5	6	15	9
ENSMUSG00000123937.1	0	5	10	0	3	0	4	5
ENSMUSG00000109587.3	12	32	11	8	10	2	0	19
ENSMUSG00000138364.1	2	0	0	0	0	0	0	8
ENSMUSG00000098001.2	40	10	20	16	30	2	8	53
ENSMUSG00000098223.2	0	0	0	0	0	0	0	0
ENSMUSG00000120076.2	163	100	173	91	194	26	126	288
ENSMUSG00000038250.10	247	358	231	217	1028	80	306	408
ENSMUSG00000139763.1	4	11	8	18	0	3	5	28
ENSMUSG00000094615.3	5	2	5	2	0	0	0	3
ENSMUSG00000109928.2	0	4	0	1	3	0	0	3
ENSMUSG00000097949.2	12	1	11	8	2	1	0	8
ENSMUSG00000037940.18	378	339	377	155	738	44	191	422
ENSMUSG00000090732.3	28	22	54	7	16	1	16	41
ENSMUSG00000090584.2	4	8	0	4	9	0	0	4
ENSMUSG00000125306.1	16	4	9	16	16	0	10	20
ENSMUSG00000091998.3	0	5	0	0	6	0	6	6
ENSMUSG00000089147.3	1	0	0	0	0	1	0	3
ENSMUSG00000109664.2	30	4	16	13	7	0	3	36
ENSMUSG00000110045.3	23	13	45	14	15	2	9	68
ENSMUSG00000142032.1	9	8	2	0	0	1	3	6
ENSMUSG00000140742.1	12	2	11	5	2	1	3	3
ENSMUSG00000140816.1	7	7	5	2	3	0	1	17
ENSMUSG00000031712.11	51	136	42	41	221	26	46	64
ENSMUSG00000119975.2	2	10	0	6	15	2	2	12
ENSMUSG00000065182.3	2	0	0	2	0	0	0	1
ENSMUSG00000122524.1	1	2	7	3	4	0	0	11
ENSMUSG00000097984.2	7	16	40	7	11	0	10	20
ENSMUSG00000109893.2	7	13	14	8	5	2	2	10
ENSMUSG00000031711.8	271	428	382	332	748	90	257	305
ENSMUSG00000127192.1	5	4	18	11	4	0	0	20
ENSMUSG00000109643.3	23	35	27	6	15	2	13	20
ENSMUSG00000047747.11	146	334	324	282	227	28	257	289
ENSMUSG00000109600.2	41	39	42	10	16	4	25	42
ENSMUSG00000109876.2	8	23	11	8	7	0	3	12
ENSMUSG00000131991.1	1	0	10	4	2	0	1	3
ENSMUSG00000074228.4	0	0	0	1	6	0	0	0
ENSMUSG00000031709.16	106	81	67	39	211	21	55	115
ENSMUSG00000110422.2	1	4	2	0	0	0	2	1
ENSMUSG00000031710.5	14	4	14	5	4	2	6	27
ENSMUSG00000035151.13	324	430	329	241	639	121	278	537
ENSMUSG00000124877.1	2	1	10	0	0	0	1	3
ENSMUSG00000035057.8	16	14	2	4	18	5	5	35
ENSMUSG00000082136.2	2	1	2	1	0	2	8	0
ENSMUSG00000125993.1	8	5	12	4	5	0	3	14
ENSMUSG00000002190.14	31	62	23	25	90	34	26	47
ENSMUSG00000063253.12	224	477	279	206	884	80	342	581
ENSMUSG00000110617.2	18	2	21	11	5	1	0	12
ENSMUSG00000110448.2	6	2	4	0	8	0	10	6
ENSMUSG00000127960.1	12	6	8	2	4	7	2	5
ENSMUSG00000047286.8	45	41	53	29	62	1	23	71
ENSMUSG00000110478.2	16	9	11	7	2	0	1	17
ENSMUSG00000133725.1	3	15	8	1	3	0	4	6
ENSMUSG00000033938.6	319	1067	416	464	1119	153	785	652
ENSMUSG00000031708.18	858	2865	902	1179	3775	425	1377	2052
ENSMUSG00000110580.3	110	233	176	93	155	28	111	191
ENSMUSG00000110471.2	0	0	0	0	0	0	0	0
ENSMUSG00000110690.2	0	15	12	0	7	0	0	1
ENSMUSG00000005483.11	676	1338	779	684	3049	453	965	1327
ENSMUSG00000019433.10	385	838	449	465	1830	168	544	525
ENSMUSG00000057672.17	677	1333	730	641	2571	273	811	943
ENSMUSG00000019464.7	7	26	16	11	43	2	11	46
ENSMUSG00000074219.5	28	10	25	17	8	2	12	30
ENSMUSG00000005481.19	632	1602	967	971	4024	390	1161	1404
ENSMUSG00000002885.15	741	1686	839	667	3246	249	897	1094
ENSMUSG00000098465.3	0	0	0	0	0	0	0	0
ENSMUSG00000143661.1	5	15	7	2	12	1	10	7
ENSMUSG00000143744.1	4	0	0	0	0	0	0	3
ENSMUSG00000110570.2	0	0	0	0	0	0	0	0
ENSMUSG00002075288.1	0	3	0	6	3	0	0	8
ENSMUSG00000143619.1	5	3	8	0	0	1	0	32
ENSMUSG00000143503.1	5	5	5	17	0	0	3	16
ENSMUSG00000143781.1	3	8	9	5	0	0	0	1
ENSMUSG00000143701.1	1	0	1	1	1	1	2	3
ENSMUSG00000143574.1	1	5	0	10	0	0	2	1
ENSMUSG00000143537.1	8	1	9	5	4	0	7	16
ENSMUSG00000013033.17	98	260	307	295	197	66	326	168
ENSMUSG00002075713.1	0	0	0	0	0	0	0	0
ENSMUSG00002076814.1	0	0	0	0	0	0	0	0
ENSMUSG00000005470.9	473	1062	523	670	3151	239	701	1131
ENSMUSG00000005469.11	445	1305	611	619	1831	172	763	938
ENSMUSG00000121579.1	0	0	4	5	1	1	3	4
ENSMUSG00000120736.2	0	0	0	0	0	0	0	0
ENSMUSG00000079003.4	61	150	87	96	189	25	161	75
ENSMUSG00000136156.1	2	2	1	0	1	1	2	0
ENSMUSG00000046408.16	23	40	12	21	36	6	8	33
ENSMUSG00000098823.3	3	3	0	6	0	0	0	1
ENSMUSG00000074217.9	7	16	20	1	15	0	18	17
ENSMUSG00000080665.3	0	0	0	0	0	0	0	0
ENSMUSG00000047986.13	16	29	7	19	14	1	3	7
ENSMUSG00000005465.10	85	152	48	37	293	7	68	102
ENSMUSG00000045232.5	1	0	2	0	2	0	2	2
ENSMUSG00000074215.3	18	15	49	13	28	2	19	31
ENSMUSG00000056753.5	23	19	30	8	28	4	17	24
ENSMUSG00000031706.8	200	304	322	254	665	92	325	340
ENSMUSG00000076144.3	3	0	0	0	0	0	0	5
ENSMUSG00000037103.9	118	249	129	155	561	36	255	188
ENSMUSG00000012889.9	128	456	328	547	573	110	327	260
ENSMUSG00000036686.17	192	452	236	184	669	85	333	309
ENSMUSG00000143511.1	3	5	0	9	9	1	2	3
ENSMUSG00000008129.15	29	40	35	16	40	5	15	40
ENSMUSG00002075294.1	1	0	0	0	4	0	1	3
ENSMUSG00000056155.7	11	2	1	12	0	1	0	4
ENSMUSG00000076338.3	0	0	4	0	0	0	0	0
ENSMUSG00000065483.4	0	1	4	0	0	0	0	0
ENSMUSG00000120586.2	13	26	18	1	12	0	1	11
ENSMUSG00000124850.1	0	0	13	5	1	0	3	4
ENSMUSG00000120667.2	0	0	1	0	0	0	0	1
ENSMUSG00000130171.1	0	4	12	0	0	0	0	0
ENSMUSG00000103593.2	0	0	0	0	0	0	0	0
ENSMUSG00000133927.1	0	0	0	0	0	0	0	0
ENSMUSG00000134012.1	0	0	0	0	0	0	0	0
ENSMUSG00000120746.2	5	22	15	14	4	7	7	15
ENSMUSG00000065611.3	0	1	5	1	0	0	0	2
ENSMUSG00000065444.3	1	7	3	0	4	0	2	0
ENSMUSG00000065541.3	0	0	0	0	0	0	0	0
ENSMUSG00000105458.3	0	0	0	0	0	0	0	0
ENSMUSG00000097296.3	54	107	50	94	96	23	75	76
ENSMUSG00000035671.7	246	696	346	413	874	89	345	367
ENSMUSG00000120710.2	4	4	10	1	0	0	1	4
ENSMUSG00000019362.9	224	697	306	429	790	148	490	472
ENSMUSG00000004996.10	213	523	261	234	889	59	273	329
ENSMUSG00000004994.13	49	162	82	140	267	33	138	92
ENSMUSG00000122714.1	3	15	0	11	0	3	3	10
ENSMUSG00000109653.2	1	4	0	0	0	1	6	0
ENSMUSG00000034656.19	102	101	104	70	76	12	46	135
ENSMUSG00000064392.3	5	2	0	0	1	0	0	6
ENSMUSG00000127031.1	0	4	4	1	0	0	0	0
ENSMUSG00000138274.1	1	0	7	0	0	0	1	2
ENSMUSG00000140504.1	10	7	0	0	19	0	0	10
ENSMUSG00000086067.3	15	0	5	2	6	1	3	6
ENSMUSG00000136298.1	11	21	22	21	11	1	1	29
ENSMUSG00000136340.1	2	3	1	0	5	0	0	4
ENSMUSG00000125578.1	11	15	23	14	12	4	11	33
ENSMUSG00000125691.1	5	3	7	0	0	1	1	5
ENSMUSG00000125654.1	1	2	15	3	1	2	3	2
ENSMUSG00000125616.1	3	1	0	10	1	0	4	2
ENSMUSG00000053560.6	361	1248	444	661	1961	187	656	850
ENSMUSG00000120095.2	7	8	15	9	10	1	12	25
ENSMUSG00000118487.3	0	0	2	0	1	0	2	0
ENSMUSG00000001910.6	323	825	488	390	1281	158	566	507
ENSMUSG00000001909.17	251	698	326	340	991	126	358	411
ENSMUSG00000001911.17	317	905	509	655	687	152	728	636
ENSMUSG00000034041.6	436	1053	589	674	2912	217	720	927
ENSMUSG00000074203.6	10	38	13	17	59	7	23	29
ENSMUSG00000136505.1	3	1	2	1	8	1	2	2
ENSMUSG00000053226.8	28	67	21	32	93	19	39	58
ENSMUSG00000033751.6	38	99	61	63	166	23	86	72
ENSMUSG00000003813.16	542	1519	606	812	3185	236	895	1305
ENSMUSG00000136624.1	0	19	4	2	15	0	6	4
ENSMUSG00000003814.9	2982	6389	4157	3940	14154	1756	5687	5262
ENSMUSG00000087685.3	23	23	52	16	20	1	10	24
ENSMUSG00000003808.19	467	1033	531	581	2100	160	706	817
ENSMUSG00000098331.3	0	0	0	0	0	0	0	0
ENSMUSG00000003824.13	78	163	114	94	358	23	160	176
ENSMUSG00000003809.15	211	298	199	231	640	70	233	373
ENSMUSG00000119989.2	20	25	36	16	12	3	2	29
ENSMUSG00000054191.10	846	2003	1123	1270	6021	535	1531	2929
ENSMUSG00000003812.14	186	369	93	128	570	46	117	194
ENSMUSG00000053693.17	16	28	25	11	58	2	13	26
ENSMUSG00002076705.1	0	0	0	0	0	0	0	0
ENSMUSG00000136739.1	0	0	2	0	0	0	0	0
ENSMUSG00000048617.17	21	10	13	4	10	5	1	27
ENSMUSG00000052926.17	217	479	161	225	817	76	300	320
ENSMUSG00000111184.2	0	0	0	0	0	0	0	0
ENSMUSG00000005161.16	2013	5213	1923	3077	10843	949	3503	4375
ENSMUSG00000052837.8	415	1400	449	503	1947	156	574	984
ENSMUSG00000136582.1	4	0	0	0	0	0	0	2
ENSMUSG00000120484.2	15	3	46	11	18	0	8	19
ENSMUSG00000052566.9	37	104	81	91	160	3	29	108
ENSMUSG00000136665.1	2	0	2	1	0	0	4	2
ENSMUSG00000052819.7	12	9	27	10	2	4	5	7
ENSMUSG00000135584.1	0	0	0	0	0	0	0	0
ENSMUSG00000052456.10	158	422	209	270	705	83	293	355
ENSMUSG00000041203.10	218	682	388	426	1057	123	587	406
ENSMUSG00000126159.1	4	6	11	2	14	0	3	4
ENSMUSG00000031691.15	259	629	437	370	1205	150	538	519
ENSMUSG00000077527.3	0	0	0	0	0	0	0	0
ENSMUSG00000087026.9	12	6	7	11	6	3	2	10
ENSMUSG00000008167.15	82	112	62	126	181	13	99	120
ENSMUSG00000099076.3	0	0	0	0	0	0	0	0
ENSMUSG00000095845.4	5	1	15	0	4	1	0	1
ENSMUSG00000121028.2	12	18	2	16	16	2	16	5
ENSMUSG00000060038.15	130	263	97	109	358	34	151	193
ENSMUSG00000005150.17	98	229	140	211	381	54	202	263
ENSMUSG00000059355.14	71	232	71	148	353	39	140	124
ENSMUSG00000005142.11	1877	3661	2125	1885	9525	760	2082	3088
ENSMUSG00000074194.5	15	24	18	18	36	10	17	41
ENSMUSG00002076940.1	0	6	2	1	0	0	0	3
ENSMUSG00000110219.2	0	3	5	0	0	0	0	6
ENSMUSG00000110386.2	4	4	6	9	2	0	0	7
ENSMUSG00000110200.2	0	0	4	0	2	0	1	3
ENSMUSG00000062687.7	14	27	23	30	1	5	4	48
ENSMUSG00000129855.1	4	3	31	2	6	0	1	11
ENSMUSG00000051952.6	13	11	21	1	16	6	12	37
ENSMUSG00000031696.10	1276	2809	1381	1382	6081	460	1732	2460
ENSMUSG00000031697.13	248	484	256	258	1004	74	327	366
ENSMUSG00000088344.3	0	0	6	0	0	0	2	4
ENSMUSG00000134575.1	35	13	39	4	7	2	14	43
ENSMUSG00000031698.15	175	588	231	259	1280	75	387	517
ENSMUSG00000084895.2	2	0	2	4	0	0	1	5
ENSMUSG00000036934.10	76	177	139	158	233	42	111	133
ENSMUSG00000109790.2	0	0	3	0	6	0	4	3
ENSMUSG00000103341.2	0	2	2	5	0	4	0	7
ENSMUSG00000127341.1	18	19	9	9	3	2	2	10
ENSMUSG00000130115.1	3	6	9	8	0	2	0	5
ENSMUSG00000031700.12	152	604	153	233	575	41	295	666
ENSMUSG00000031701.7	696	1930	878	904	3214	297	1096	1418
ENSMUSG00000142608.1	52	31	56	21	15	1	5	56
ENSMUSG00000110341.2	6	0	12	16	0	0	6	52
ENSMUSG00000109731.3	6	5	6	5	9	2	0	13
ENSMUSG00000036902.12	110	131	277	97	195	59	112	237
ENSMUSG00000098388.3	0	0	0	0	0	0	0	0
ENSMUSG00000109754.4	71	100	116	32	83	18	47	119
ENSMUSG00000031703.9	564	1099	725	720	1818	259	891	1000
ENSMUSG00000136672.1	3	7	1	0	10	2	3	8
ENSMUSG00000036879.17	494	1454	549	340	1861	122	660	1493
ENSMUSG00000090043.2	11	18	6	5	16	0	16	16
ENSMUSG00000098439.2	56	92	81	79	133	6	55	147
ENSMUSG00000125243.1	3	5	9	0	1	1	5	10
ENSMUSG00000125283.1	4	4	8	3	3	2	2	16
ENSMUSG00000088192.3	0	0	0	0	0	0	0	0
ENSMUSG00000127294.1	15	9	16	13	9	0	6	28
ENSMUSG00000065737.3	0	0	7	0	0	0	0	1
ENSMUSG00000036872.17	32	16	61	26	17	4	16	30
ENSMUSG00000134369.1	2	0	1	4	0	0	3	3
ENSMUSG00000123244.1	1	0	4	0	0	0	0	0
ENSMUSG00002076139.1	0	0	2	0	2	0	0	0
ENSMUSG00000121600.1	3	1	16	3	0	0	1	3
ENSMUSG00000140323.1	3	0	0	0	0	0	1	17
ENSMUSG00000047866.21	464	1100	535	546	1777	191	577	924
ENSMUSG00000082484.2	0	0	13	1	0	0	3	1
ENSMUSG00000064624.3	2	2	0	3	1	0	0	0
ENSMUSG00000036840.6	210	492	262	202	715	76	286	258
ENSMUSG00000127441.1	6	12	26	6	3	1	7	10
ENSMUSG00000074178.4	32	64	62	32	58	20	26	29
ENSMUSG00000134445.1	2	0	0	2	3	1	0	0
ENSMUSG00000133810.1	3	8	1	0	5	1	2	14
ENSMUSG00000143923.1	2	6	0	4	3	1	0	0
ENSMUSG00000031652.12	278	489	332	339	1044	135	388	484
ENSMUSG00000141949.1	2	6	3	25	0	2	6	10
ENSMUSG00000098434.2	2	6	12	2	1	0	7	0
ENSMUSG00000098534.3	52	6	33	6	7	0	1	25
ENSMUSG00000099162.3	20	20	25	4	1	1	3	16
ENSMUSG00000109706.2	5	9	2	0	1	0	0	7
ENSMUSG00000088261.3	1	0	5	0	0	0	0	1
ENSMUSG00000137394.1	7	0	3	2	0	1	2	4
ENSMUSG00000066362.6	4	10	6	10	5	1	5	2
ENSMUSG00000110349.2	11	7	0	12	6	0	6	8
ENSMUSG00000098684.3	65	28	66	24	15	2	16	75
ENSMUSG00000123242.1	5	2	8	1	1	6	0	4
ENSMUSG00000123320.1	1	4	0	0	1	1	0	13
ENSMUSG00000099207.9	26	25	14	11	10	0	7	18
ENSMUSG00000098257.3	16	4	18	11	0	0	3	13
ENSMUSG00000098768.2	8	1	4	1	0	0	2	6
ENSMUSG00000098391.4	12	0	5	2	2	0	8	3
ENSMUSG00000125460.1	3	4	11	1	6	2	0	6
ENSMUSG00000125504.1	4	8	16	1	0	0	0	12
ENSMUSG00000098360.3	1	0	0	8	0	0	0	0
ENSMUSG00000098295.3	49	28	112	15	33	1	6	42
ENSMUSG00000031654.17	9	10	10	0	28	2	4	15
ENSMUSG00000097992.3	18	15	39	13	6	1	12	16
ENSMUSG00000098086.3	3	8	5	4	2	6	2	15
ENSMUSG00000069971.6	13	6	21	9	2	4	2	6
ENSMUSG00000142715.1	17	5	3	0	2	0	0	6
